EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,HGNC_ID_status,HGNC_ID_source,Entrez_ID,Entrez_ID_status,Entrez_ID_source,UniProt_ID,UniProt_ID_status,UniProt_ID_source,OpenTargets_target_ID,OpenTargets_target_ID_status,OpenTargets_target_ID_source,ChEMBL_target_ID,ChEMBL_target_ID_status,ChEMBL_target_ID_source,ChEMBL_mapping_basis,ChEMBL_matched_UniProt_ID,current_HGNC_symbol,symbol_qc_status,one_to_many_fields,ambiguous_mapping,ambiguous_fields,mapping_note
ENSG00000117091.9,ENSG00000117091,CD48,protein_coding,HGNC:1683,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,962,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P09326,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000117091,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,CD48,MATCH,NONE,FALSE,NONE,
ENSG00000266173.6,ENSG00000266173,STRADA,protein_coding,HGNC:30172,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,92335,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q7RTN6,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000266173,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL1795198|CHEMBL3885534,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q7RTN6,STRADA,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000272418.1,ENSG00000272418,RP11-762H8.4,sense_intronic,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000272418,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000180357.9,ENSG00000180357,ZNF609,protein_coding,HGNC:29003,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,23060,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O15014,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000180357,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ZNF609,MATCH,NONE,FALSE,NONE,
ENSG00000131504.15,ENSG00000131504,DIAPH1,protein_coding,HGNC:2876,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,1729,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O60610,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000131504,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4295668|CHEMBL4523648,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,O60610,DIAPH1,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000180458.2,ENSG00000180458,CTD-3064H18.4,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000180458,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000271969.1,ENSG00000271969,U47924.29,antisense,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000271969,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000176165.10,ENSG00000176165,FOXG1,protein_coding,HGNC:3811,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2290,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P55316,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000176165,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,FOXG1,MATCH,NONE,FALSE,NONE,
ENSG00000267121.5,ENSG00000267121,CTD-2020K17.1,antisense,HGNC:55311,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,339192,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000267121,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,FMNL1-DT,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000266490.1,ENSG00000266490,CTD-2349P21.9,lincRNA,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000136319.11,ENSG00000136319,TTC5,protein_coding,HGNC:19274,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,91875,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8N0Z6,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000136319,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,TTC5,MATCH,NONE,FALSE,NONE,
ENSG00000185897.6,ENSG00000185897,FFAR3,protein_coding,HGNC:4499,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2865,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O14843,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000185897,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL5201,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,O14843,FFAR3,MATCH,NONE,FALSE,NONE,
ENSG00000224550.1,ENSG00000224550,RP11-270C12.3,processed_pseudogene,HGNC:29835,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,360165,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000224550,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,COXFA4P1,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000214391.3,ENSG00000214391,TUBAP2,processed_pseudogene,HGNC:14531,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,399942,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000214391,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,TUBAP2,MATCH,NONE,FALSE,NONE,
ENSG00000173153.13,ENSG00000173153,ESRRA,protein_coding,HGNC:3471,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,2101,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P11474,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000173153,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3429|CHEMBL4296142|CHEMBL4523749,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P11474,ESRRA,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000234367.1,ENSG00000234367,PFN1P3,processed_pseudogene,HGNC:42987,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,200025,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000234367,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PFN1P3,MATCH,NONE,FALSE,NONE,
ENSG00000214897.4,ENSG00000214897,U82695.5,protein_coding,HGNC:50767,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,649238,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,A0A0J9YXQ4,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000214897,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PNMA6E,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000228106.5,ENSG00000228106,RP11-452F19.3,lincRNA,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000229111.1,ENSG00000229111,MED4-AS1,antisense,HGNC:39213,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,100873965,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000229111,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,MED4-AS1,MATCH,NONE,FALSE,NONE,
ENSG00000126777.17,ENSG00000126777,KTN1,protein_coding,HGNC:6467,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,3895,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q86UP2,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000126777,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL6066522,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q86UP2,KTN1,MATCH,NONE,FALSE,NONE,
ENSG00000245648.1,ENSG00000245648,RP11-277P12.20,antisense,HGNC:54868,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,101928100,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000245648,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,KLRK1-AS1,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000105976.14,ENSG00000105976,MET,protein_coding,HGNC:7029,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,4233,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P08581,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000105976,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3717|CHEMBL6195521|CHEMBL6195562,ONE_TO_MANY,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P08581,MET,MATCH,ChEMBL_target_ID,FALSE,NONE,one-to-many fields retained without choosing a preferred identifier
ENSG00000204310.12,ENSG00000204310,AGPAT1,protein_coding,HGNC:324,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,10554,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q99943,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000204310,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL3583,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q99943,AGPAT1,MATCH,NONE,FALSE,NONE,
ENSG00000140479.16,ENSG00000140479,PCSK6,protein_coding,HGNC:8569,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,5046,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P29122,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000140479,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2951,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P29122,PCSK6,MATCH,NONE,FALSE,NONE,
ENSG00000124222.22,ENSG00000124222,STX16,protein_coding,HGNC:11431,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,8675,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O14662,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000124222,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,STX16,MATCH,NONE,FALSE,NONE,
ENSG00000232729.7,ENSG00000232729,AC083884.8,processed_transcript,HGNC:55572,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,101926943,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000232729,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,GTF2I-AS1,MISMATCH_CURRENT_HGNC,NONE,FALSE,NONE,registry symbol differs from current HGNC symbol; symbol was not used for mapping
ENSG00000272382.1,ENSG00000272382,CTD-2035E11.4,lincRNA,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,NOT_FOUND,NOT_ASSESSED_NO_HGNC_MAPPING,NONE,FALSE,NONE,
ENSG00000115705.20,ENSG00000115705,TPO,protein_coding,HGNC:12015,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,7173,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P07202,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000115705,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL1839,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P07202,TPO,MATCH,NONE,FALSE,NONE,
ENSG00000128272.14,ENSG00000128272,ATF4,protein_coding,HGNC:786,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,468,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P18848,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000128272,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL6067624,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P18848,ATF4,MATCH,NONE,FALSE,NONE,
ENSG00000231006.1,ENSG00000231006,RPL7P32,processed_pseudogene,HGNC:35692,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,100130892,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000231006,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,RPL7P32,MATCH,NONE,FALSE,NONE,
ENSG00000211780.3,ENSG00000211780,TRAV6,TR_V_gene,HGNC:12144,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,6956,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,A0A075B6T7,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000211780,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,TRAV6,MATCH,NONE,FALSE,NONE,
ENSG00000086696.10,ENSG00000086696,HSD17B2,protein_coding,HGNC:5211,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,3294,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,P37059,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000086696,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL2789,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,P37059,HSD17B2,MATCH,NONE,FALSE,NONE,
ENSG00000164845.16,ENSG00000164845,FAM86FP,transcribed_unprocessed_pseudogene,HGNC:42357,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,653113,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000164845,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,FAM86FP,MATCH,NONE,FALSE,NONE,
ENSG00000105323.16,ENSG00000105323,HNRNPUL1,protein_coding,HGNC:17011,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,11100,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9BUJ2,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000105323,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL5724663,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q9BUJ2,HNRNPUL1,MATCH,NONE,FALSE,NONE,
ENSG00000167191.11,ENSG00000167191,GPRC5B,protein_coding,HGNC:13308,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,51704,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q9NZH0,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000167191,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,CHEMBL4523926,UNIQUE,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,Q9NZH0,GPRC5B,MATCH,NONE,FALSE,NONE,
ENSG00000145882.10,ENSG00000145882,PCYOX1L,protein_coding,HGNC:28477,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,78991,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q8NBM8,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000145882,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,PCYOX1L,MATCH,NONE,FALSE,NONE,
ENSG00000204519.10,ENSG00000204519,ZNF551,protein_coding,HGNC:25108,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,90233,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,Q7Z340,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000204519,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ZNF551,MATCH,NONE,FALSE,NONE,
ENSG00000151693.9,ENSG00000151693,ASAP2,protein_coding,HGNC:2721,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,8853,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,O43150,UNIQUE,HGNC_COMPLETE_SET_EXACT_ENSEMBL,ENSG00000151693,UNIQUE,OPEN_TARGETS_PLATFORM_GRAPHQL_EXACT_ENSEMBL,NOT_FOUND,NOT_FOUND,CHEMBL_TARGET_COMPONENT_API_VIA_HGNC_UNIPROT,EXACT_HGNC_UNIPROT_TO_CHEMBL_COMPONENT_ACCESSION,NOT_FOUND,ASAP2,MATCH,NONE,FALSE,NONE,
