EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,UniProt_ID,OpenTargets_target_ID,ChEMBL_target_ID,U0_tested,U1_DE,U2_effect_supported_DE,effect_band,biotype_track,retrieval_queue,logFC_S0,FDR_S0,P_value_S0,AveExpr_S0,mean_logCPM_Tumor,mean_logCPM_Normal,logFC_S1,FDR_S1,logFC_S2,FDR_S2,logFC_S3,FDR_S3,logFC_S4,FDR_S4,logFC_S5,FDR_S5,logFC_S6,FDR_S6,sign_S0,sign_concordant_S1_S6_count,sign_concordant_all_S1_S6,n_sensitivity_FDR05,median_abs_delta_logFC_vs_S0,max_abs_delta_logFC_vs_S0,S6_sign_flip_vs_S0,model_dependent_any_top50,model_dependent_models,reduced_residual_df_any,reduced_residual_df_models,max_residual_df_loss
ENSG00000249743.5,ENSG00000249743,RP11-60A8.1,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.39714936309631,0.000726986882901789,0.000393156352838632,-4.8010620916313,-3.52788819106321,-4.67875446256381,1.4150526012956,0.00188223615621077,1.25783497608822,0.00275984843015901,1.33573581980843,0.00169475471230036,1.34452092792071,0.00198954643151299,1.4779131070124,9.40528174952802e-06,1.90814752907692,9.4708491876161e-07,UP,6,TRUE,6,0.07108864360198508,0.51099816598060999,FALSE,FALSE,,TRUE,S3;S4;S6,23
ENSG00000267881.1,ENSG00000267881,AC011513.3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.14946637177692,0.000727622609889074,0.000393524732471251,5.98219447485848,6.1040731247818,4.96381136660796,1.13173136176504,0.00227634410592521,1.15433435156111,0.000393205003340372,1.10477735007118,0.00222166042541792,1.24056377609377,0.000793866055999551,1.41439722192012,5.15520062905287e-09,1.44302548397531,4.1197387892717e-06,UP,6,TRUE,6,0.067893213011295028,0.29355911219839004,FALSE,FALSE,,FALSE,,0
ENSG00000234937.1,ENSG00000234937,RP11-101O6.2,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.684971128953324,0.000731955550672289,0.000396016483505665,-3.66437741964287,-3.09662327377274,-3.87369652654423,0.704497629176957,0.00139563206287007,0.934465071137395,3.2351571212099e-06,0.775116759101896,7.84555372056014e-05,0.664278796995805,0.000952930497432621,0.568896388484067,0.000658653475080475,0.688033224872563,0.00248979969881217,UP,6,TRUE,6,0.055418981053045491,0.24949394218407095,FALSE,FALSE,,TRUE,S6,3
ENSG00000153303.16,ENSG00000153303,FRMD1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.935683266913466,0.000732924467015625,0.000396639728788906,-4.81852893751144,-3.85857506611859,-3.50724925585199,-0.91591058198616,0.00218960253838477,-0.891437914366519,0.000284115181755869,-0.843397052335277,0.00298430758707773,-0.922507131970009,0.00230098723604631,-0.967825917541745,1.02466477222264e-05,-0.754098966546189,0.0145856909443258,DOWN,6,TRUE,6,0.038194001587612991,0.18158430036727702,FALSE,FALSE,,TRUE,S3;S4;S6,5
ENSG00000278500.1,ENSG00000278500,AC009336.19,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.11929838642937,0.000733449682345248,0.000396948735398835,-0.679357365031625,-0.42320185100775,-1.61474576190512,1.17035895373777,0.00121768002641897,1.12102478121819,0.000472502002420547,1.18153680372288,0.000233081056405431,1.13039067821218,0.00085855661818064,1.05723164319977,5.60996480605088e-05,1.35035196800484,0.000454230802749171,UP,6,TRUE,6,0.05656365526900009,0.23105358157546996,FALSE,FALSE,,FALSE,,0
ENSG00000283631.1,ENSG00000283631,RP11-1037J10.1,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.58822485061032,0.000738948909185527,0.00040004975736086,-3.75103308194277,-2.80593353133646,-4.06282756248205,1.48665245315925,0.00378727610506973,1.46878001173949,0.00277161556923914,1.57178264889247,0.0020756713763045,1.83486904629741,0.000268180575116154,1.75410962341085,4.98335120526776e-06,2.43096408350983,8.34376443523269e-05,UP,6,TRUE,6,0.14266480583567998,0.84273923289951003,FALSE,FALSE,,TRUE,S6,5
ENSG00000145248.6,ENSG00000145248,SLC10A4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,-1.00260135487307,0.000741115471534506,0.000401247716450267,-1.49583431809907,-1.40050342238035,-0.371777727435516,-0.985672873669485,0.00233221165601081,-1.15851691450348,1.09967403496465e-05,-1.05374257903508,0.000329432029115844,-0.935362572358779,0.00314685637165058,-1.08551009148659,7.4302642532684e-06,-0.714122245065861,0.0156519174120825,DOWN,6,TRUE,6,0.075073759563905551,0.28847910980720892,FALSE,FALSE,,FALSE,,0
ENSG00000140519.12,ENSG00000140519,RHCG,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.4830827190718,0.000741358959206899,0.000401404584073721,-2.49164316574853,-1.97341925993333,-3.08032527538016,1.53688635741284,0.00134701263884006,1.27867334197891,0.00309152856433349,1.39402612788231,0.000913096587666929,1.46923451873021,0.000824600347926799,1.4222149067999,2.00503026477531e-05,1.49024058019816,0.000172868410008851,UP,6,TRUE,6,0.05733572530647002,0.20440937709288987,FALSE,FALSE,,TRUE,S3;S4,1
ENSG00000183092.16,ENSG00000183092,BEGAIN,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.666627062393422,0.000742126136735274,0.000401895168218491,-0.391867362334076,-0.382071963311007,0.182618592033964,-0.688236943201631,0.00132894194847309,-0.620149312737778,0.0007868999147099,-0.641882793585756,0.00168360166095624,-0.630306054671529,0.00359023779848083,-0.749059116694462,5.21795788766604e-07,-0.451334883571041,0.0461784984221971,DOWN,6,TRUE,6,0.041399378688768473,0.21529217882238094,FALSE,FALSE,,FALSE,,0
ENSG00000073756.11,ENSG00000073756,PTGS2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,-1.00637928966358,0.000743609454294794,0.000402773802913981,5.25671229458718,5.14034276404974,6.29857897879445,-1.09923421510293,0.000690552918116628,-1.05566944189358,0.000125677065352369,-1.02780051460836,0.00049124771738138,-0.935284184902004,0.0029951540461896,-0.927389616023907,7.15221210222873e-05,-0.66343433298456,0.0220065343081148,DOWN,6,TRUE,6,0.075042389200624393,0.34294495667901992,FALSE,FALSE,,FALSE,,0
ENSG00000254706.2,ENSG00000254706,RP11-565P22.6,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.55228078683116,0.000745269310153166,0.000403723204628672,1.45701311073211,1.53424897446784,0.95130348258334,0.530018151063622,0.00298807640833276,0.607293304526741,0.000112960425804509,0.452856084559109,0.0054714350763435,0.505402311951873,0.00292854097076839,0.522654661826246,2.38371731692185e-05,0.703976063819686,1.57115780583036e-05,UP,6,TRUE,6,0.050945496287434,0.15169527698852603,FALSE,FALSE,,FALSE,,0
ENSG00000005981.12,ENSG00000005981,ASB4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.880160700530391,0.000745699112420883,0.000403981222188696,-1.07003994521331,-1.00580983738466,-0.298396730668579,-0.814756193676105,0.00428216375736106,-0.876099385668634,0.000251110798775447,-0.98496076537428,0.000246082531190232,-1.11421134440781,8.57034111759556e-05,-0.793564164073777,5.29323233277438e-05,-0.955797675804319,1.46275022384884e-05,DOWN,6,TRUE,6,0.081116755865271006,0.23405064387741892,FALSE,FALSE,,FALSE,,0
ENSG00000170801.9,ENSG00000170801,HTRA3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.692649918650992,0.000746607233369064,0.000404498413268925,5.2529461083387,5.31839485795958,4.69540158319253,0.634632797206629,0.00443820595064612,0.665048502738578,0.000696239177777815,0.771516244049223,0.000160383555170108,0.773285577330137,0.000256965138264787,0.754380571658066,2.44819972039724e-06,0.939530984804609,1.2819367274941e-05,UP,6,TRUE,6,0.070298489202652525,0.24688106615361693,FALSE,FALSE,,FALSE,,0
ENSG00000226314.7,ENSG00000226314,ZNF192P1,transcribed_unprocessed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.673683953949362,0.000750376441194616,0.000406616538745026,-1.54900861561416,-1.43471757468903,-1.11168344512798,-0.676803060597365,0.00175317276394784,-0.457479561933642,0.0139280477290892,-0.469617415024342,0.0164090183116573,-0.624899508296839,0.00246646947887857,-0.760728463881093,1.07732617861729e-06,-0.494157626649991,0.0130871351611907,DOWN,6,TRUE,6,0.13328541861555102,0.21620439201572,FALSE,FALSE,,FALSE,,0
ENSG00000137090.11,ENSG00000137090,DMRT1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.15390978985102,0.000751115165916768,0.000407042211780336,-5.08265195741643,-3.84603889968434,-4.70321738050922,1.15504324136963,0.00194336358864557,1.08856984709165,0.000831358157781368,1.22190286896754,0.00019181759979678,1.2410021956525,0.000414538836566128,1.08782036539578,2.14348673874945e-05,1.49489348146835,8.92002117466644e-05,UP,6,TRUE,6,0.067041251785879941,0.34098369161733011,FALSE,FALSE,,TRUE,S3;S4;S6,24
ENSG00000153976.2,ENSG00000153976,HS3ST3A1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.659884489830369,0.000752357582425197,0.000407766323299153,-0.136023550849086,-0.0369629192188565,-0.487439628730624,0.590365476352993,0.00585721865819789,0.540411058656986,0.0036554833303788,0.764929903752055,6.64665278427756e-05,0.854087034919196,1.85996141078394e-05,0.719279106692211,1.69826551620879e-06,1.00115217109841,2.3637550028572e-06,UP,6,TRUE,6,0.11225942254753452,0.34126768126804097,FALSE,FALSE,,FALSE,,0
ENSG00000278771.1,ENSG00000278771,RN7SL3,misc_RNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.537197444600289,0.000752615446284827,0.000407931502618815,2.94343326342996,2.97936132905595,2.69399131265986,0.603318776031321,0.000467672772892332,0.355906452345855,0.0548807719171316,0.382224890056623,0.0352112837715536,0.49167329147625,0.00273922573482738,0.589624906042013,3.22260718154763e-05,0.382949143171524,0.0837876358219927,UP,6,TRUE,4,0.1101848164298985,0.18129099225443396,FALSE,FALSE,,FALSE,,0
ENSG00000213759.9,ENSG00000213759,UGT2B11,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.59921003084692,0.000756228776641764,0.00040996662382964,-4.63421649519983,-3.41553713772724,-4.72389065182077,1.63971913518856,0.00148839754079263,1.59244920913273,0.000402278697069252,1.68101235450928,9.31049201420071e-05,1.55242364589914,0.000827648429108797,1.67763033807045,6.18867770574038e-06,2.11801803614407,2.37792252801269e-05,UP,6,TRUE,6,0.062603346085654987,0.51880800529715021,FALSE,FALSE,,TRUE,S3;S4;S6,22
ENSG00000254338.1,ENSG00000254338,MAFA-AS1,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.24286526916238,0.000757028431011011,0.000410425702430512,-4.08757040367465,-3.1729635463333,-4.53431622777047,1.305758067599,0.00122087802842794,1.55120059280577,2.90720201377822e-05,1.52827624289427,2.82287541044245e-05,1.23359795954797,0.0008060046029003,1.24048563806135,2.02392388963637e-05,1.31429075786579,4.07835165854393e-05,UP,6,TRUE,6,0.067159143570014956,0.30833532364338989,FALSE,FALSE,,TRUE,S6,13
ENSG00000229230.3,ENSG00000229230,MT1P3,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.735765710021137,0.000759725118843298,0.00041191338268164,-2.48700583159845,-2.27556530590973,-1.48319655335268,-0.731153328883771,0.00225188630578003,-0.943204454715944,1.20867312652831e-05,-0.786431700075962,0.00109008422727339,-0.844074429525886,0.000651132659256904,-0.610565891313182,0.000415992579099927,-0.6026142516621,0.00110212388109769,DOWN,6,TRUE,6,0.116754269106352,0.20743874469480705,FALSE,FALSE,,FALSE,,0
ENSG00000259023.2,ENSG00000259023,LINC00524,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.15379491692535,0.000763382391753537,0.000414025233546799,-4.92724780403794,-3.72715810307582,-4.5787714956071,1.14135250889429,0.00234280312809546,0.963263373775212,0.00389838254926583,1.12803753469065,0.000632398695510459,1.17327165745454,0.000594751780162268,1.13663058559718,3.52654261995672e-05,1.5554086471131,5.7974051190055e-07,UP,6,TRUE,6,0.022617061381945081,0.40161373018774982,FALSE,FALSE,,TRUE,S3;S4;S6,22
ENSG00000254548.1,ENSG00000254548,RP11-429J17.5,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.772984457400225,0.000765053469699433,0.000414983235489536,-1.12492169542269,-1.00652127490462,-0.909614689879074,-0.762772359054733,0.00224564156773844,-0.320823752363746,0.166204079781142,-0.478693317013925,0.0389413142644846,-0.809026382999537,0.000661518928763832,-0.798913065148895,3.09724713436752e-05,-0.78359057852891,0.00070033994446619,DOWN,6,TRUE,5,0.030985266673990985,0.45216070503647904,FALSE,FALSE,,FALSE,,0
ENSG00000225255.6,ENSG00000225255,LINC01297,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,noncanonical_target_modality,QUEUE_C_NONCANONICAL,1.09598165698824,0.00076542653374354,0.000415211448082188,-5.44135278187029,-4.04627061814405,-4.81960095020356,1.12786893583748,0.00144773911417765,0.923480634777916,0.00250922075307506,1.0683579009033,0.000603856098961812,1.11428352561834,0.000925063418200781,0.912692483367517,0.000122132161939236,1.31949027134999,0.00016680867036591,UP,6,TRUE,6,0.10219415052978204,0.22350861436175018,FALSE,FALSE,,TRUE,S3;S4;S6,31
ENSG00000250656.2,ENSG00000250656,ST3GAL1P1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.561553013160895,0.000768904314291307,0.00041714993907137,-3.68421476120817,-3.16940385171426,-3.72956219553938,0.580050579765739,0.00139554440918138,0.621982519548424,0.000100330931609636,0.546308809137625,0.00101575489839922,0.520063031858905,0.00254400899835182,0.54919871802386,9.02946714688705e-05,0.58439951690739,0.0041501918680979,UP,6,TRUE,6,0.020672035175669512,0.060429506387528975,FALSE,FALSE,,TRUE,S6,1
ENSG00000166532.15,ENSG00000166532,RIMKLB,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.612809698091389,0.000770622046324342,0.000418133910428772,4.46337935467187,4.42564367981382,4.81426299560785,-0.588340054332282,0.003048008735162,-0.469180288449119,0.00455684311251068,-0.653737838397826,0.000180155124096273,-0.696703336231355,0.000203964648147678,-0.619512710933259,7.35097392666865e-06,-0.593782994227792,0.000383813763860327,DOWN,6,TRUE,6,0.032698892032771987,0.14362940964226995,FALSE,FALSE,,FALSE,,0
ENSG00000217644.5,ENSG00000217644,RP4-803A2.1,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.832243509190336,0.000772561589557605,0.000419264576755456,-3.50222211488369,-2.93015574497167,-3.86982040923329,0.849747466554709,0.00170358261301981,1.02059548883522,2.18568135028471e-05,0.861928836566342,0.000465619848779719,0.722778525691198,0.00425522526694139,0.788704890829109,6.75292516300067e-05,0.934454742668703,5.16249553084675e-07,UP,6,TRUE,6,0.072874925919796996,0.18835197964488404,FALSE,FALSE,,TRUE,S6,3
ENSG00000135100.17,ENSG00000135100,HNF1A,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,0.971649947985398,0.000773953645361526,0.000420046178939033,0.907436268086652,1.06492681942418,-0.16094715132395,1.0645935563739,0.000718060455514939,1.07337309737319,7.8074154208443e-05,0.96652562312914,0.000402540579743286,0.869636425978959,0.0028467742005347,0.956261241810411,1.97900230508073e-05,0.960805127994507,0.000134928963737744,UP,6,TRUE,6,0.054166157281744509,0.10201352200643909,FALSE,FALSE,,FALSE,,0
ENSG00000112619.7,ENSG00000112619,PRPH2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.607871442049943,0.000774055675573039,0.000420134767973263,-0.8108597271624,-0.798472751864133,-0.101997196739602,-0.647523755185766,0.000955811415817763,-0.695756879134777,2.03820870512598e-05,-0.525682800815134,0.00314544168072292,-0.505301114719485,0.00773500435623671,-0.58530913166071,8.76718701416459e-06,-0.36802416857757,0.0390576762433479,DOWN,6,TRUE,6,0.085037039159821526,0.23984727347237306,FALSE,FALSE,,FALSE,,0
ENSG00000237238.2,ENSG00000237238,BMS1P10,unprocessed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.618923292824436,0.00077448419370828,0.000420438761105164,-0.716540796647343,-0.58385895006368,-1.14206453970505,0.578951317886533,0.00426962651093935,0.594663055000879,0.000663171618375035,0.547060319668779,0.00193407849549338,0.565536077494927,0.00253573078122481,0.609624232954528,4.99987563189777e-05,0.808266439544606,3.56736486387948e-07,UP,6,TRUE,6,0.046679595133706064,0.18934314672016994,FALSE,FALSE,,FALSE,,0
ENSG00000215480.4,ENSG00000215480,OR7E37P,unprocessed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.551352357531659,0.000775745008500137,0.000421149413011643,-2.52935833729995,-2.33186893348413,-1.86378255026029,-0.50303464371044,0.00494898383596051,-0.639202088857388,2.60030352547954e-05,-0.581616524584528,0.000483857188331083,-0.613229533294481,0.000457057270798648,-0.564037901693893,3.28255189434244e-05,-0.630535809369652,8.19053818049228e-05,DOWN,6,TRUE,6,0.0550974447920205,0.087849731325729041,FALSE,FALSE,,FALSE,,0
ENSG00000154252.11,ENSG00000154252,GAL3ST2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,1.30055680577767,0.000776535000881321,0.000421604526250299,-3.51260198296794,-2.79374472054597,-3.9636934569701,1.32344393704561,0.00170464248400664,1.33905338894011,0.000340853849989292,1.33742675564906,0.000168301420672371,1.24949356425111,0.000639954400060815,1.31105408868209,1.66783501386195e-05,1.18158999137982,7.35905367484611e-05,UP,6,TRUE,6,0.037683266516915004,0.11896681439784995,FALSE,FALSE,,TRUE,S6,1
ENSG00000228784.7,ENSG00000228784,LINC00954,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.771491251433809,0.000776996938491677,0.000421881570838807,-1.22500118967883,-0.997159483548176,-2.01130775869678,0.795294422188025,0.00153321558357485,0.992701509760582,7.75855009884627e-06,0.993675850644613,1.51720376883076e-06,0.820576486218785,0.000158372042421866,0.711860225140952,6.15019776891996e-05,0.821341370717611,4.2852529872424e-06,UP,6,TRUE,6,0.0547405727883295,0.22218459921080391,FALSE,FALSE,,FALSE,,0
ENSG00000249572.1,ENSG00000249572,CTD-2203K17.1,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,0.623169150348752,0.000784920928626957,0.000426316575434759,-1.5978832919762,-1.38740409277247,-2.08103075406846,0.615217432972957,0.00240101991098928,0.718881750434407,3.75022677924705e-05,0.718590446375371,3.82053970099991e-05,0.645012500826271,0.000513026202563205,0.562007076955492,0.00021188629120225,0.718784899591843,9.65805060403932e-06,UP,6,TRUE,6,0.078291684709939469,0.095712600085655075,FALSE,FALSE,,FALSE,,0
ENSG00000221867.8,ENSG00000221867,MAGEA3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_B_MODEL_SENSITIVE,3.28342626746022,0.000785197770093294,0.000426493458787754,-2.86935320967613,-1.64889662081526,-4.31746247974255,3.40633737628772,0.00137855315242471,3.01170017413217,0.00246108888586776,3.29409740893408,8.11446400445534e-05,3.11439436319233,0.00034306384619867,3.11774588526857,1.09164434791103e-05,5.32383399801253,7.37481891955194e-07,UP,6,TRUE,6,0.1673561432297701,2.0404077305523098,FALSE,TRUE,S6,TRUE,S6,18
ENSG00000101298.13,ENSG00000101298,SNPH,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.520548378854194,0.000786464931336789,0.000427208303241175,1.93637675785162,1.90780468473476,2.30667450777422,-0.553116824392834,0.00103632395176973,-0.417503225461091,0.00354446731336755,-0.440169567005693,0.0058090603058899,-0.482134243224565,0.00353712772664082,-0.538290804091449,3.3549641098439e-06,-0.359179803249475,0.00300845114344498,DOWN,6,TRUE,6,0.059396473739065037,0.16136857560471901,FALSE,FALSE,,FALSE,,0
ENSG00000277916.1,ENSG00000277916,uc_338,misc_RNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.560421071115984,0.000791860658002323,0.000430460225288434,-3.41061887082624,-3.01631081404028,-2.8228122405548,-0.574335349875809,0.00148996362741103,-0.332187965855458,0.0462137794834288,-0.451636357378495,0.0059364446107791,-0.559192421741423,0.000773629046017353,-0.631461825573436,3.08934320425533e-06,-0.458456635142392,0.0137565922620962,DOWN,6,TRUE,6,0.086502595215522005,0.22823310526052604,FALSE,FALSE,,TRUE,S6,1
ENSG00000020633.18,ENSG00000020633,RUNX3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,canonical_protein_target,QUEUE_A_CANONICAL,-0.504068951028727,0.00079434363768411,0.000431890479490681,3.8631974540931,3.80150777933391,4.43257764678467,-0.553864525629793,0.000642805823224047,-0.559961339063618,3.32179859749605e-05,-0.429727944993097,0.00320516964396439,-0.386460732453792,0.0131586200433576,-0.45451219824026,7.3597336736475e-05,-0.28971737230695,0.057910265007008,DOWN,6,TRUE,5,0.06511669703526049,0.21435157872177696,FALSE,FALSE,,FALSE,,0
ENSG00000246548.3,ENSG00000246548,RP11-7F17.5,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.613840635959512,0.000798308676791118,0.000434181122532277,-2.29203002730125,-2.11998250801979,-1.6649939675221,-0.564064638532817,0.00493251083717825,-0.600524935289439,0.000315141121181454,-0.727492559734038,8.44241186482494e-05,-0.790116285056801,4.66826866761015e-05,-0.615097686277837,1.94375370396814e-05,-0.614135313642742,0.000517174783223958,DOWN,6,TRUE,6,0.031545849048384034,0.17627564909728899,FALSE,FALSE,,FALSE,,0
ENSG00000264148.1,ENSG00000264148,RP11-848P1.7,processed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.532649288911174,0.00079994985827366,0.000435154781716453,-3.3995005534384,-3.03179317146408,-2.74463046993368,-0.544692644035953,0.00160130795281636,-0.484921858438653,0.00103553798388873,-0.410949212097646,0.0125835436807037,-0.524178328675267,0.00224301352403029,-0.503833762868056,9.58181329133464e-05,-0.369826687625356,0.01222535915076,DOWN,6,TRUE,6,0.038271478257819513,0.16282260128581805,FALSE,FALSE,,FALSE,,0
ENSG00000210154.1,ENSG00000210154,MT-TD,Mt_tRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,C,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-0.624014175666089,0.00080593769002237,0.000438575360533351,1.02689935985475,1.01890687665211,1.35379234880104,-0.572437183082142,0.00502905605125018,-0.462813861743167,0.0119383181795973,-0.622319643295388,0.00129611304658877,-0.670882075143111,0.000497926530144194,-0.636952564653155,1.67635860419084e-05,-0.651676012792463,7.45471261907764e-05,DOWN,6,TRUE,6,0.037264868301698062,0.16120031392292195,FALSE,FALSE,,FALSE,,0
