"final_observation_index","tcga_sample_barcode","sample_id","sample_submitter_id","case_id","case_submitter_id","sample_type","group","batch_number","tissue_source_site","tissue_source_site_code","n_expression_records_aggregated","raw_library_size_before_filtering","raw_library_size_after_filtering","tmm_normalization_factor","effective_library_size","MDS1","MDS2","PC1","PC2","PC3","PC4","PC5","RLE_median_logCPM","RLE_IQR_logCPM"
464,"TCGA-86-8278-01","ccdde798-056a-4cc9-8aa8-63cf283691d9","TCGA-86-8278-01A","a816e355-be6f-4d16-b051-b6d86ed8cded","TCGA-86-8278","Primary Tumor","tumor","222","Asterand","86",1,100982389,100951352,1.05484007214528,106487531.426844,-0.467304527806765,-0.960777966070841,-9.59562749976838,-2.31692419747657,-44.6690566463162,35.9901664316781,-4.17700037182565,0.0238464160537729,0.905263109896065
465,"TCGA-38-4626-01","60a9564a-c68d-4791-a093-19b144ee7717","TCGA-38-4626-01A","2079155a-d91d-4246-a038-01934a580f32","TCGA-38-4626","Primary Tumor","tumor","58","UNC","38",1,123159765,123134136,0.899942454993348,110813636.645325,1.64772511047817,-0.460731001320169,79.3889517967465,-15.1410976571966,16.3811035951723,2.55213836586667,-19.1504503317908,0.0308093042618505,0.709150209502898
466,"TCGA-55-6983-01","168a4a36-b73d-4c17-aaa4-1e4824a155c2","TCGA-55-6983-01A","54a0e4d7-c274-4569-9c25-45bbe26d7f21","TCGA-55-6983","Primary Tumor","tumor","160","International Genomics Consortium","55",1,79255208,79233083,1.04967938107765,83169333.5243142,-0.00882174295880949,1.69325872905795,15.4116279028524,2.9386472006226,-18.7959390502072,-34.6019504033662,76.3904226479157,0.00969866672502318,0.797300531891147
467,"TCGA-44-2661-01","48dd9724-8848-48c3-8628-7e78a24e3f2c","TCGA-44-2661-01A","f3501466-cf32-4866-b5fb-e94dd32341bc","TCGA-44-2661","Primary Tumor","tumor","52","Christiana Healthcare","44",1,65342329,65324585,0.966904235210624,63162617.8998764,0.981489245697704,-0.426056878563666,52.928038998855,-31.0435545594825,-33.4117353708713,30.6404642043134,70.5638190350615,0.0286497856720785,1.03170942640754
468,"TCGA-50-5930-01","3e30dbd1-10bf-4450-8d19-6f44d3284e02","TCGA-50-5930-01A","368e23f0-e573-4547-bf5a-14080baf737b","TCGA-50-5930","Primary Tumor","tumor","119","University of Pittsburgh","50",1,23461394,23453684,0.8956401546533,21006061.1649496,-1.27876449779228,1.05431571882855,-39.7841747699785,-41.2249314904474,-14.3159639193285,-48.1801158652267,38.6003088943362,-0.0619047702438014,0.948576218379766
469,"TCGA-49-AAR2-01","c78b35b2-7299-4fd3-88df-a40b087455e0","TCGA-49-AAR2-01A","f809e7d9-a75e-41c9-ac2c-5bec6ffcb4a2","TCGA-49-AAR2","Primary Tumor","tumor","406","Johns Hopkins","49",1,57869315,57797757,0.797889586873475,46116228.4549435,-1.24918174253961,1.92549662630774,-77.7507048746561,103.666316150517,-31.4630747608436,-38.2104725894601,61.2460196094722,-0.00331870452723226,1.75840621948138
470,"TCGA-97-A4LX-01","66e63d23-d3e7-4c6a-b099-4000ebaf8c71","TCGA-97-A4LX-01A","e2b0d873-4942-4483-9a88-d5c6338d0382","TCGA-97-A4LX","Primary Tumor","tumor","264","Washington University - NYU","97",1,58534910,58515058,1.10841180521586,64858781.0700907,0.0735475115454797,-0.860796994956545,13.5986986258733,-14.337359845631,-80.1779671837888,18.3995213201494,-2.15521468733002,-5.32907051820075e-15,0.868424972156274
471,"TCGA-91-6829-01","9b416640-9aec-4b0d-aa88-b94287375950","TCGA-91-6829-01A","1427cd18-5ad3-491a-9981-908e31ae49db","TCGA-91-6829","Primary Tumor","tumor","144","ABS - IUPUI","91",1,45003775,44983995,1.11936238861838,50353392.0927974,-1.02131404177697,-0.62559312599549,-23.0169259852238,-35.2927581696539,2.79520535004042,-30.667351446369,-64.4739435060366,-0.00281606817063151,1.09164035912624
472,"TCGA-55-7724-01","4a42220d-afcf-4cda-b030-f84cddd61e66","TCGA-55-7724-01A","294cb595-0907-44c7-bbef-985a27c1e6e2","TCGA-55-7724","Primary Tumor","tumor","196","International Genomics Consortium","55",1,27221553,27202300,1.08769514200841,29587809.5614553,0.176637119792398,0.597016506381405,42.1504868614764,-64.3630097404442,-5.87800988729167,-48.6848826037346,-10.1366525279211,-0.00605107171508745,1.25870091000507
473,"TCGA-93-A4JO-01","e88b670d-57af-4001-a9f3-0e13496b426a","TCGA-93-A4JO-01A","3daebe75-c6df-478e-8a4c-11186fd5ead9","TCGA-93-A4JO","Primary Tumor","tumor","264","Washington University - St. Louis","93",1,49854258,49829510,1.16179121265583,57891486.8489458,0.732494277974882,0.0557677101313764,27.9434937601975,31.0783201482428,-70.4614735497495,18.2985298781747,-2.55771783576207,0.0361562740045842,1.067933769641
474,"TCGA-62-A46V-01","745a2adb-7096-4c8a-a830-c627ade98da9","TCGA-62-A46V-01A","f809e21d-5f2e-4f3b-a1aa-d6b8d463552a","TCGA-62-A46V","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,51002987,50982323,1.10154587575552,56159367.637086,-0.0540186687363512,-1.6503914837024,-17.3115361325557,61.1096749621591,12.0720137357649,80.9755988792193,-46.9637585164977,-5.32907051820075e-15,1.14371993060484
475,"TCGA-55-7726-01","32342d96-3b04-4881-9e98-9cb63918fe48","TCGA-55-7726-01A","923b37e4-fcf7-46a0-8cb2-9139711fec7b","TCGA-55-7726","Primary Tumor","tumor","196","International Genomics Consortium","55",1,30746478,30737065,0.949219550214753,29176223.0142216,-1.53637020710686,-0.907375467987261,-50.5322493056822,-93.242110049786,-11.5204271105261,-7.09622655956969,-45.8956340424102,-0.0814565143360659,1.33338376280862
476,"TCGA-49-6767-01","708a8742-f6d6-411d-9340-2c6c25885d22","TCGA-49-6767-01A","6bffe800-ec2b-4638-9333-97fe85dcd91c","TCGA-49-6767","Primary Tumor","tumor","144","Johns Hopkins","49",1,40459699,40447285,1.01207183620779,40935557.99957,-1.6750204519209,-1.57097137061205,-95.8146117196811,-55.6276043404412,34.4789733169229,44.7520032669839,-60.5629167235329,-0.0417522998267836,1.32413468785934
477,"TCGA-73-4662-01","c7d727b6-47c6-4339-b9dd-5baf41527bd4","TCGA-73-4662-01A","294ff941-aea1-4588-9a0e-e9f5393e2bb6","TCGA-73-4662","Primary Tumor","tumor","58","Roswell Park","73",1,110402259,110366633,1.00911047134815,111372125.047738,0.465078140584766,-1.57686287985014,12.5335421755462,2.87004857538651,-19.7003563221637,41.7328914983304,2.4608349556132,0.0214498401408214,0.83463903992554
478,"TCGA-05-4434-01","7a03048b-58b6-4cae-b143-81c0a4977ac6","TCGA-05-4434-01A","d94fe32f-bedd-4f4c-9feb-fcb60d40f4bb","TCGA-05-4434","Primary Tumor","tumor","58","Indivumed","05",1,113546140,113501149,1.15900625927612,131548542.126031,-0.633331302544446,0.70614908709485,-6.21635926288743,-26.9734777457497,-40.5735836379023,1.37471863910319,10.8729097545682,0.0292143185454248,0.773289258541233
479,"TCGA-55-7283-01","08b21fc8-ce08-47c4-b715-6e34213edc07","TCGA-55-7283-01A","ccfdad76-cc45-447f-bed8-ede8f6a8844d","TCGA-55-7283","Primary Tumor","tumor","166","International Genomics Consortium","55",1,51411464,51401116,0.989842537020809,50879011.0671409,1.23894993028809,-0.901970413153693,28.9544364347069,6.90080004718154,53.062125822338,46.2567840802906,1.94741527946613,-5.32907051820075e-15,0.97745134203141
480,"TCGA-86-8056-01","cf53a83e-bff6-4b6b-80aa-1847866fa09b","TCGA-86-8056-01A","472337c2-a2fc-403a-8c17-69511193128b","TCGA-86-8056","Primary Tumor","tumor","213","Asterand","86",1,80867552,80833402,1.2065080626571,97526151.2450024,1.02235723004458,0.0930875887227955,43.9937549188259,23.3788484293667,-3.02021584273928,13.9889085969391,-11.6848595928011,0.0404512909528489,0.963670703499574
481,"TCGA-50-5049-01","21b2f32e-ccea-4b20-86d3-6647e99825cf","TCGA-50-5049-01A","9944f46f-9fa8-4e2c-a806-776bec7f8803","TCGA-50-5049","Primary Tumor","tumor","84","University of Pittsburgh","50",1,51799085,51788380,0.892988165622527,46246410.4567624,-0.604822100600834,-0.42790355496447,-1.12922440868836,-99.0315572035778,-32.443967135759,-3.45656393363546,54.7638541954392,0.00298448627025727,1.03549135337839
482,"TCGA-55-8514-01","a236f15a-76cc-4a2d-9087-e824ad581453","TCGA-55-8514-01A","6845099a-b2c9-48d8-b856-9903d39bb92e","TCGA-55-8514","Primary Tumor","tumor","238","International Genomics Consortium","55",1,42264371,42249632,0.959533242057177,40539926.3686826,0.232995616052225,-1.03069048768031,-11.6860065382579,78.7658375087007,-3.64236239557112,59.1817564496117,-11.0785951621391,-0.0161191520911592,1.32262963748485
483,"TCGA-86-8075-01","23157ce2-7257-4118-9a6e-4cdfbc6c4bf7","TCGA-86-8075-01A","8869000d-09d7-465a-ac32-54d1935c43e7","TCGA-86-8075","Primary Tumor","tumor","213","Asterand","86",1,85887054,85859833,1.09641123451165,94137685.4944944,-0.7192911790007,-0.729532190713883,-18.6052029076143,-33.9128976260904,-49.4478279796594,-0.383332279180631,-29.7219069485107,0.0149124671842904,0.903519342433773
484,"TCGA-55-8208-01","6ea79640-5376-40fd-b9d4-e846335579d2","TCGA-55-8208-01A","77f8c850-b4e6-46a1-ab12-a50e0044a0c8","TCGA-55-8208","Primary Tumor","tumor","213","International Genomics Consortium","55",1,69812885,69789670,1.05592506474675,73692661.8134046,-0.648749730688935,0.634966357048492,-0.507787351795869,-45.8502225548539,-69.3937428750784,-21.7760347008413,28.8369458287669,-5.32907051820075e-15,0.816004226543118
485,"TCGA-05-4427-01","785b0c56-bed5-4d19-b7b3-d1a0ceb5d648","TCGA-05-4427-01A","78a24c56-576c-4245-bb42-6603b3d19897","TCGA-05-4427","Primary Tumor","tumor","144","Indivumed","05",1,44656729,44640439,1.06847870824432,47697358.5981792,-0.557929322795328,-1.89381087578242,-44.4586373690351,-26.5751467861209,1.98740619271075,23.9725517934278,-57.3629013046495,-0.0396466431239746,1.12635371667188
486,"TCGA-99-AA5R-01","ddbe2867-b02a-45d6-8514-921eaf6074ea","TCGA-99-AA5R-01A","d3e23815-7f9d-48aa-9aef-3a1dd9d464d7","TCGA-99-AA5R","Primary Tumor","tumor","406","Washington University - Alabama","99",1,51069098,51048561,1.06516232993517,54375004.1745975,1.26277637423772,-0.926170729066419,90.9509406133853,12.4558677669398,-53.6201340992389,-0.115962464783529,-6.93659182505438,0.0232897753617014,1.06202927782708
487,"TCGA-50-5939-01","6a27f5f8-f4ee-45c7-b953-ddd7d0291dbb","TCGA-50-5939-01A","12b79b4f-c28c-418e-a1e7-e622f33fdcc2","TCGA-50-5939","Primary Tumor","tumor","84","University of Pittsburgh","50",1,38191945,38185415,0.941237249388502,35941534.9813585,-0.621738855633938,0.344537856543582,-19.1788957836381,-86.5835342495889,8.22614028104112,-25.6843791896493,10.6025556796312,-0.0313731868065576,1.01070029559102
488,"TCGA-38-4625-11","0d76e56d-bc9d-4085-aa3c-c6edbdb6dd59","TCGA-38-4625-11A","0ea4920f-f4c8-4590-84b3-eb419824e144","TCGA-38-4625","Solid Tissue Normal","normal","58","UNC","38",1,80999816,80982911,0.824399032418577,66762233.4708398,3.13478630360966,0.746872626893068,151.244362851757,-35.3517169924514,57.2877377470341,-16.8115492923822,26.8730289106592,0.0212572991077022,1.15046148126365
489,"TCGA-44-6776-11","da9934b1-92aa-4a5f-b12d-efe510fd7499","TCGA-44-6776-11A","c2a1de2e-6451-4c95-8ce6-263f2b7e6eff","TCGA-44-6776","Solid Tissue Normal","normal","144","Christiana Healthcare","44",1,36648370,36637297,1.00706006555293,36895958.718502,3.4961927009141,0.779795324028063,168.073186562417,15.5078283566359,52.6136918121083,-32.9068545466987,-48.1756396978137,-0.013749174727094,1.05981170053452
490,"TCGA-64-5781-01","b32f509d-91e5-4601-b8b3-4b0a5212c22b","TCGA-64-5781-01A","41c4c704-825e-49f5-9d54-dbd7d30725e0","TCGA-64-5781","Primary Tumor","tumor","84","Fox Chase","64",1,44057491,44048232,0.873012764984319,38454668.8109907,-2.19887312135615,-0.189235989828384,-91.6597607389773,-77.6008459861301,27.8866430790601,10.6731260672463,46.1232977907985,-0.073412992577914,1.39090271327689
491,"TCGA-53-7624-01","61358ba0-7194-40f5-b239-2ed06cbaf546","TCGA-53-7624-01A","54a9cc9e-3eee-4caa-9f33-4ea64a2999ba","TCGA-53-7624","Primary Tumor","tumor","183","University of Miami","53",1,54224193,54100242,1.06829039289621,57794768.7819603,-2.17960960031277,0.72355108358689,-99.6850039723352,-29.5660347597639,17.5628627937643,-59.2838466702102,-78.1316840945891,0.0148612857437777,1.3661256030008
492,"TCGA-75-6205-01","d845174b-1a04-4d22-b34f-c48d7ae35233","TCGA-75-6205-01A","9a63f744-4ed4-4b4d-aac6-f9bda66aa563","TCGA-75-6205","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,28527205,28520760,1.00779984942104,28743217.6333737,-0.711340063746648,-1.46026798090333,-14.8384901632269,-94.2538596447216,-29.6462737268343,31.5054141597951,-15.3974571318891,-0.0137377809567407,0.970413010510912
493,"TCGA-44-6778-11","2d27ed82-5872-4628-b6b3-a3deecceb0df","TCGA-44-6778-11A","5d5cc436-6e57-4d23-a164-7f5153c2e666","TCGA-44-6778","Solid Tissue Normal","normal","144","Christiana Healthcare","44",1,44381036,44363907,1.010753471008,44840972.987726,2.603607909112,0.69482720300435,151.030545275956,-20.9768722567035,5.00900488878201,-50.2696661222461,-37.9524912002614,0.0118159901201749,1.13302899420134
494,"TCGA-62-A46S-01","9f9bd43e-2204-4837-a4a1-8bba437b179b","TCGA-62-A46S-01A","e00a60d7-4253-443d-a187-680ad0931349","TCGA-62-A46S","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,60036500,60013436,0.976835913244508,58623279.5620008,0.0796742391671808,1.13941135641182,3.34871777486976,72.2182304920061,-1.692557382587,-24.0768619027811,41.1670844358407,-0.0264067235402595,1.02447383627162
495,"TCGA-49-4505-01","d1fb0862-8d9c-4bc4-aac6-81dc4eed66c9","TCGA-49-4505-01A","088edf89-d2b5-40c7-b066-df3bd383f7ea","TCGA-49-4505","Primary Tumor","tumor","58","Johns Hopkins","49",1,104750945,104725990,0.909497739432404,95248051.1648205,0.250780479471033,-1.38543940394406,-0.221949087732588,-30.9986861468352,7.26006355155994,64.7538796609585,34.8240317063454,0.0278799001118782,0.958150519272833
496,"TCGA-44-2666-01","27a64f32-69c5-4c49-86b4-c8fc923cae08","TCGA-44-2666-01A","e16ca88f-488b-40f0-9169-e5a62482a2ff","TCGA-44-2666","Primary Tumor","tumor","37","Christiana Healthcare","44",1,72020509,71994769,1.07697418509031,77536507.67454,0.891595320212007,-0.243985418723566,26.5135123173159,24.2487599871074,23.2979494624312,20.6178601921119,5.70123450306852,0.0500281141153712,0.894492328458898
497,"TCGA-97-7552-01","9dcb355a-c122-4341-89d7-1df471315a49","TCGA-97-7552-01A","1b110eb4-a01d-4c50-ba18-77da4dedd549","TCGA-97-7552","Primary Tumor","tumor","166","Washington University - NYU","97",1,60403043,60379237,1.02755512664944,62042994.5225319,0.414859755006647,1.76649625398557,66.4570753833307,-49.5462894316588,-45.7766818682542,-37.2178100742548,48.8866558422675,-0.00867202021898339,1.03605619500965
498,"TCGA-L9-A50W-01","b08432a7-891a-41ee-a2c0-10a994d01e00","TCGA-L9-A50W-01A","a815619f-dbba-469f-a1f7-dfbd51cd86c5","TCGA-L9-A50W","Primary Tumor","tumor","406","Candler","L9",1,67689162,67661831,1.03285426390006,69884810.6516352,0.342599244387475,-0.274724362855632,6.00459000725243,75.5622803989603,-22.0362452402064,43.1421954849616,10.0374236013761,0.0271505222406478,1.12796083558352
499,"TCGA-55-A491-01","48257830-1c09-4bb6-b7a4-3dd3049a42f7","TCGA-55-A491-01A","a250a369-e536-4a18-b7af-2911133d7bdc","TCGA-55-A491","Primary Tumor","tumor","258","International Genomics Consortium","55",1,53575880,53559429,0.938111531468233,50244717.9637541,-1.32064745623032,-0.499296637536086,-50.6858017476138,1.40309408678176,-55.0896350645038,13.566270727288,3.50252136192145,-0.00536705456904768,1.08447575505358
500,"TCGA-55-A57B-01","0ecbd044-0689-4395-a3d6-fb0d46fcf226","TCGA-55-A57B-01A","3b21b982-dba2-45f4-ad8d-21dc86fcaaa7","TCGA-55-A57B","Primary Tumor","tumor","406","International Genomics Consortium","55",1,69723256,69682886,1.17782678386926,82074369.5081081,0.752029289395166,-0.584388188812555,43.4779041563708,34.1519930482351,-16.2196910541232,23.3795090496143,-69.6176668525574,0.0374130797665402,1.00518875654299
501,"TCGA-75-5125-01","73a77977-fab0-486f-8d15-be8b30c8808a","TCGA-75-5125-01A","205759a6-6391-491b-9857-0080c3a5871e","TCGA-75-5125","Primary Tumor","tumor","119","Ontario Institute for Cancer Research (OICR)","75",1,45405730,45389815,1.10190942964602,50015465.1583881,-0.613753728025726,-1.71000834472997,-46.7774136021623,-40.7511506013297,-17.1633286947061,43.6698448986574,-34.4200995985824,-0.00480003594439406,1.04853865650716
502,"TCGA-78-7160-01","d0090140-e835-484e-bef0-e83011931b66","TCGA-78-7160-01A","c1a01e8c-1f7e-4e24-bfad-90b73f88e992","TCGA-78-7160","Primary Tumor","tumor","166","Prince Charles Hospital","78",1,41960322,41948061,1.1063558073029,46409480.8924465,-0.209622924823684,1.15000795886387,4.99315513030001,-28.4148587156509,29.439999438391,-32.2444990909542,21.3217765088067,-0.0019386245964319,0.893776717369117
503,"TCGA-05-4422-01","dacbc55d-25c6-4e86-bd1b-38345b4df7a7","TCGA-05-4422-01A","44dec838-b653-42a7-a58b-a1fd232cd68c","TCGA-05-4422","Primary Tumor","tumor","58","Indivumed","05",1,98803463,98754866,1.0299270242769,101710305.272244,-0.725728936870726,1.69961082842658,-33.1060983190974,57.3225272659541,0.231392321807066,-31.2739161632302,68.5400616943357,0.0436965709413063,1.06639887542276
504,"TCGA-64-1679-01","29152789-d08a-49d2-87b2-2e2ea8ff6573","TCGA-64-1679-01A","81a0b2ff-a3d3-41bb-9ce6-765e6ae894af","TCGA-64-1679","Primary Tumor","tumor","183","Fox Chase","64",1,92186922,92148763,0.918210682341463,84611978.5511517,-1.64036959488793,-0.44464940516458,-39.6490112534643,-63.107694170716,-4.52532388461077,6.48366755554108,-48.4708737033694,0.0160746367858842,1.07085925642784
505,"TCGA-49-4488-01","1aea8530-43fd-47ea-a2f1-377267dc9d33","TCGA-49-4488-01A","d721bfe0-90e3-415e-b9f3-1a270efa5fbb","TCGA-49-4488","Primary Tumor","tumor","119","Johns Hopkins","49",1,34957520,34949776,0.952431125108047,33287254.4779542,-0.201396561543703,-1.21059919256677,-48.5355067165663,-36.2630038380882,49.7369069639455,72.08244117599,40.417020604538,-0.0121292805093915,1.38713366691589
506,"TCGA-55-A48Y-01","ab07da42-d065-45d5-8eee-7904295044c3","TCGA-55-A48Y-01A","12c07138-e3fa-418a-89e3-628da12bc99e","TCGA-55-A48Y","Primary Tumor","tumor","258","International Genomics Consortium","55",1,53420132,53409430,0.87705402994447,46842955.8185371,-1.31401961921175,0.439582800389861,-55.6295793770025,-21.9506532078447,22.856226182994,-30.6783019284574,42.204059950526,-0.0388431157534823,1.07766371523258
507,"TCGA-38-4626-11","84997fe4-69b9-41d5-9a71-a8147cf08a2e","TCGA-38-4626-11A","2079155a-d91d-4246-a038-01934a580f32","TCGA-38-4626","Solid Tissue Normal","normal","58","UNC","38",1,80994213,80975941,0.856872542271832,69386060.4275239,2.74529397036016,0.823055377549648,133.16462754551,-28.5128408047484,46.4133808129826,-5.39342748843804,22.008410076911,0.00235841207084198,1.08525765939549
508,"TCGA-44-A479-01","9a91307f-a0b6-4baf-85be-95bfcf0d095a","TCGA-44-A479-01A","851867cb-9ad0-4fdf-ac75-9bb0427ad440","TCGA-44-A479","Primary Tumor","tumor","258","Christiana Healthcare","44",1,49586169,49553812,1.06492407870484,52771047.5904128,-2.01634825826568,1.3582509450568,-47.3395997099624,11.2793632662797,-95.7127842913446,-77.3471206689038,23.0758618353373,0.00436343171447251,1.08225589197108
509,"TCGA-62-A46U-01","1454406f-934b-4073-814e-387008c99a2b","TCGA-62-A46U-01A","793649e5-f479-4d64-8723-2ef488fe0fd9","TCGA-62-A46U","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,58134753,58114431,1.07592313386401,62526660.7242441,-1.01143747288006,-1.15141416420304,-21.1823234116415,-0.324856663545584,-28.6460602021488,50.564523975648,-31.228632674287,0.0229874774558656,0.998722839535094
510,"TCGA-75-6214-01","7dceaead-79bb-4e91-a724-f0fae56442ce","TCGA-75-6214-01A","32592562-11fa-435a-b40b-2b242bae53aa","TCGA-75-6214","Primary Tumor","tumor","160","Ontario Institute for Cancer Research (OICR)","75",1,86525456,86466756,0.914459794269617,79070371.9029211,-1.15530008661233,0.57218768553791,-75.4953884614783,-19.7180314619743,39.0630323590075,-7.97729262441408,-83.1265055669041,0.0144841521022312,1.22922814530406
511,"TCGA-44-7672-01","adb65cdc-08c7-46e3-a74f-7fa4d0ca4e3b","TCGA-44-7672-01A","4036c6fc-c82e-47bb-a384-6f299dc30b52","TCGA-44-7672","Primary Tumor","tumor","183","Christiana Healthcare","44",1,80531702,80516042,0.833510955993642,67111003.1402442,-0.940512699265357,-0.258770609318157,-9.87844315388139,-59.4906225290729,-59.9923105707071,10.5188423268838,52.1168082716748,0.00530969535068926,0.821183831879951
512,"TCGA-95-7043-01","2e0b958b-1e93-41ab-8a8a-21a2d7f99935","TCGA-95-7043-01A","c650b1ff-8a4c-4ee9-b7c1-268c28c83827","TCGA-95-7043","Primary Tumor","tumor","160","Washington University - Emory","95",1,33885761,33874255,0.903345498804812,30600155.7796164,-0.575117987390814,0.566141584080013,-63.7132406450024,42.5823983713843,50.9109747866435,-18.3703584799361,-9.2009414128821,-0.048569720161415,1.44405165055057
513,"TCGA-44-6777-11","5f42537f-8c2a-48b6-8d9c-1f409711d128","TCGA-44-6777-11A","349e6f38-2c67-4a69-a777-b9173a2a27cf","TCGA-44-6777","Solid Tissue Normal","normal","144","Christiana Healthcare","44",1,36782500,36775666,0.889385668528789,32707750.2910015,2.79422518458367,0.13261512036911,144.227194682063,-54.560621170426,16.7322417794035,-25.1330766876541,15.3322795944397,-0.00273316095155263,0.969266778376948
514,"TCGA-73-4676-11","d68673cd-08ca-404c-ad04-0774c51a6bfb","TCGA-73-4676-11A","195a5afb-b79f-44d2-9d12-884487630c2b","TCGA-73-4676","Solid Tissue Normal","normal","119","Roswell Park","73",1,35967847,35961420,0.798074789719728,28699902.7045228,3.05223989380936,0.264955126998998,140.436902039172,-67.9116976552663,78.417967065369,-12.0231127553892,32.4203781279395,-0.0457733009334349,1.27934148177507
515,"TCGA-55-8203-01","d1f3852d-d23c-41af-9ec0-19c4ba1b1da5","TCGA-55-8203-01A","9a9bd705-1ef1-4a6c-bb1e-bdd346dc01c0","TCGA-55-8203","Primary Tumor","tumor","213","International Genomics Consortium","55",1,86508524,86478839,1.04598182455373,90455293.802508,-1.01518473279531,0.647386097669398,-45.2931456323858,23.4718238807903,-31.7291396437924,-22.4806906484214,62.361328658888,0.00924527570401157,0.821323278931489
516,"TCGA-44-6144-11","5e244ef2-6bd6-4947-9b33-82d5b7c3dc36","TCGA-44-6144-11A","22302e92-fdfa-462a-9249-efdaa26ee5ed","TCGA-44-6144","Solid Tissue Normal","normal","119","Christiana Healthcare","44",1,44359238,44348913,0.908010805683827,40269292.2243319,2.85910344199844,-0.178517429180652,140.514362031236,-15.575927825248,63.22918924749,-13.5586724724794,-42.84194198125,0,0.913624467485581
517,"TCGA-50-5932-11","0e7847d9-d1d0-4980-8f44-c428f36b83f0","TCGA-50-5932-11A","ebcba7f2-ce13-4bae-97cd-91a6b1dcd465","TCGA-50-5932","Solid Tissue Normal","normal","119","University of Pittsburgh","50",1,32345795,32337288,0.966444736489754,31252201.7799533,3.24664882302632,0.28950136488943,162.597086691902,-24.715253864378,42.3433473210851,-42.1551969242776,-42.5377055848036,-0.012496784514121,1.08295649011027
518,"TCGA-62-A46Y-01","dea6de72-0f67-44f8-aea7-28c15adf4e60","TCGA-62-A46Y-01A","562a562b-ca03-44ac-b282-b51b457d8dae","TCGA-62-A46Y","Primary Tumor","tumor","258","Thoraxklinik at University Hospital Heidelberg","62",1,53791374,53774983,1.08779776252788,58496306.1873746,1.20335448724724,-0.635944917866711,31.5564620131445,33.6741948962301,-15.3297377974144,63.0697773217971,-2.66447213834563,0.018994723379679,0.811698301902661
519,"TCGA-49-AARO-01","58084363-d165-44b9-9702-9a1e3732ee1b","TCGA-49-AARO-01A","5202458b-c38a-47c0-a0ba-5f1a59a762a0","TCGA-49-AARO","Primary Tumor","tumor","423","Johns Hopkins","49",1,46026288,46003891,1.12082744720574,51562423.7110612,-0.404525527584278,-0.0612792133585408,0.0137500311409181,10.8690851305877,-84.3552376052805,28.0939625656692,-15.1395827565038,0.0436943935477578,1.09128218791476
520,"TCGA-44-2668-11","275b1d31-bc89-4e56-9861-626afb8bbcc0","TCGA-44-2668-11A","bab43415-d413-40be-a4c0-2c40a52afe6a","TCGA-44-2668","Solid Tissue Normal","normal","37","Christiana Healthcare","44",1,73235053,73222473,0.803840967771818,58859223.5589658,2.20782786157347,-0.362442136375304,111.661320245724,-49.0979690813425,35.9622157852955,-8.71737939756394,-10.5308812577707,-0.00358572127193935,1.01410854847991
521,"TCGA-44-2668-01","dd9a6c68-b8b4-4168-9ff9-72a45f20c44f","TCGA-44-2668-01A","bab43415-d413-40be-a4c0-2c40a52afe6a","TCGA-44-2668","Primary Tumor","tumor","37","Christiana Healthcare","44",1,95406825,95382447,0.943906178933611,90032081.0851076,-1.4555498209518,-1.50635415727861,-59.8133291512007,-104.92944676878,-15.8806704248727,22.3015824516258,-33.1143108411934,0.000257817708488317,1.09005143209382
522,"TCGA-97-7554-01","ec52b227-65eb-406f-a02b-f4cd1fdf6b3c","TCGA-97-7554-01A","a9644274-13bb-4228-9b4f-14260ccc26eb","TCGA-97-7554","Primary Tumor","tumor","166","Washington University - NYU","97",1,61707783,61692056,0.906367442066309,55915670.9925315,-0.304093424836363,-1.30900510837685,-9.95324183735197,-61.4271555561184,-15.9998538773473,28.2430034084713,1.59959172525284,-0.000756920015233309,0.991439925790507
523,"TCGA-38-4629-01","eb822f95-8b15-4c86-b5e5-b0afe9c32e0c","TCGA-38-4629-01A","127bf818-f7e5-46b5-a9de-39f6d96b8b83","TCGA-38-4629","Primary Tumor","tumor","58","UNC","38",1,94778984,94760380,0.847228746679515,80283717.9822746,-1.35162080474983,-1.56105330875458,-60.945825261777,-131.408310471354,17.5332472524432,40.7121695084504,16.1794677512761,-1.98007775751297e-05,1.30845162875748
524,"TCGA-05-4389-01","ed61ac6a-f21f-4b88-928a-029340d4aebd","TCGA-05-4389-01A","a3de401d-91fe-49a2-bb07-81c1a06506e6","TCGA-05-4389","Primary Tumor","tumor","58","Indivumed","05",1,76141541,76113859,1.00782581881934,76709512.2701747,-1.12353869866323,1.19924041084135,-56.2498456006897,-16.0164174536856,30.2483750056206,-23.0955984649495,35.1175677196144,0.0171780417152659,1.0756076382618
525,"TCGA-78-7152-01","98bbbf97-fbf4-4cbc-9536-f11febbf350b","TCGA-78-7152-01A","b56dad1e-2fd5-47d8-9cc7-a54be9a1bae2","TCGA-78-7152","Primary Tumor","tumor","166","Prince Charles Hospital","78",1,28039638,28034675,0.950804557209113,26655496.7498764,-0.000241085487692199,-0.484845346423136,-9.70506473776749,0.281292773548279,28.6511880522998,25.7762139383667,52.6360138120789,-0.0398141225375157,0.945970751488078
