"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B","mean_logCPM_Tumor","mean_logCPM_Normal"
"ENSG00000229591.1","RP5-981O7.2","antisense",-0.102892513497873,2.24407189979976,-1.02730667513465,0.304721979141,0.355390936161058,-7.18026144043668,2.25871805918108,2.19608817952053
"ENSG00000238942.1","SNORD2","snoRNA",0.152314819081588,-3.34865287479793,1.02709433465126,0.304821855522193,0.355486653620008,-6.57719122866827,-2.93522111492147,-3.2690044494393
"ENSG00000052841.14","TTC17","protein_coding",0.0611818716227619,6.05053686404361,1.0270625198554,0.304836821792633,0.355486653620008,-7.57202780206615,6.05979069870345,5.97512300020136
"ENSG00000136383.6","ALPK3","protein_coding",-0.233554408577555,4.75891965906957,-1.027055611495,0.3048400716782,0.355486653620008,-7.46068599183323,4.73387643680232,5.0012625311481
"ENSG00000257043.1","RP11-137N23.1","processed_pseudogene",0.0664943243898564,0.506194293778187,1.02673137590759,0.304992627084555,0.355650546199746,-7.03678922058441,0.524278453034025,0.60171560690558
"ENSG00000256282.1","RP11-504G3.4","transcribed_processed_pseudogene",0.150276209227816,-2.6463074904075,1.02665369979256,0.305029181851759,0.355679163367593,-6.68766417244358,-2.35871341667177,-2.68917087423074
"ENSG00000236699.8","ARHGEF38","protein_coding",0.122425913403315,4.14784064713635,1.02653465552612,0.305085210334336,0.355730484705539,-7.40158130738,4.17509659740849,3.93268878206676
"ENSG00000116205.12","TCEANC2","protein_coding",0.0598245473011496,3.32322014198541,1.02643730442833,0.305131033961504,0.355769903570584,-7.29747050000116,3.33097603887702,3.29064836725242
"ENSG00000158092.6","NCK1","protein_coding",-0.0792083114784816,4.69023904496868,-1.02618874799104,0.305248051433969,0.355892325079907,-7.4934128311293,4.66814179818519,4.89747351311985
"ENSG00000261202.1","RP3-496C20.1","antisense",0.26757740048692,-3.96229078477287,1.02584176109708,0.305411458736531,0.35606882127092,-6.4516444204701,-3.28557754382091,-3.73991918819115
"ENSG00000272525.1","RP11-79P5.9","lincRNA",0.152971300684639,-2.18591289280789,1.02564145285867,0.305505816819471,0.356164804597647,-6.7517506648933,-1.97197230169719,-2.2675477323676
"ENSG00000167987.10","VPS37C","protein_coding",0.0679463646523999,5.0867068370861,1.02517004714212,0.305727955771779,0.356409743998239,-7.50642295315886,5.10077541367629,4.97434082204616
"ENSG00000079435.9","LIPE","protein_coding",-0.141501427195729,1.84191789470661,-1.02455317120943,0.306018806353052,0.356734763195986,-7.14120221353934,1.84792566629784,1.90789328834741
"ENSG00000257114.2","RP11-25I15.3","lincRNA",-0.249686476670687,-4.73672702996517,-1.02417972479865,0.306194971795207,0.356926070358646,-6.45516473792845,-3.82670050880682,-3.68865922692531
"ENSG00000213816.3","CNN2P4","processed_pseudogene",-0.1913173577755,-3.62426396769298,-1.02288503875719,0.306806234317166,0.35762452746935,-6.60621540033997,-3.15245063914113,-3.02572750921171
"ENSG00000125631.7","HTR5BP","transcribed_unprocessed_pseudogene",-0.071727819782033,-0.87222288902795,-1.02258351118924,0.306948711371776,0.357776517672158,-6.93244265079331,-0.80356024767906,-0.829972768297773
"ENSG00000258782.3","RP11-701B16.2","processed_transcript",-0.0843289786934821,-0.69790958930369,-1.02221975886812,0.30712064918102,0.357962833733052,-6.94135201376134,-0.640795644772816,-0.613648376287644
"ENSG00000234211.2","RP11-25K21.1","antisense",0.17204812539405,0.0388032880554507,1.02215508003264,0.307151228154796,0.357984381574321,-7.01776100345773,0.082665283215521,0.126618686153682
"ENSG00000163430.11","FSTL1","protein_coding",-0.130491847871697,7.35797344721911,-1.02207856935886,0.307187403615999,0.358012450161605,-7.56168033126725,7.31345150520713,7.74916799425368
"ENSG00000186889.9","TMEM17","protein_coding",-0.115854312961022,1.51076982757897,-1.02203500785538,0.307208001450184,0.358022362263193,-7.11177786851794,1.51095725372183,1.64774923142182
"ENSG00000281181.1","CH507-513H4.3","lincRNA",0.155701938052482,5.96175946670038,1.02177860870147,0.307329257061951,0.35814957624783,-7.56954289774852,5.96775014201066,5.91841568105599
"ENSG00000206159.10","GYG2P1","transcribed_unprocessed_pseudogene",-0.488031548763102,-4.10852148017523,-1.02166854287022,0.307381318850463,0.358196147598473,-6.53330715699909,-3.05149722818627,-2.81771518982521
"ENSG00000213252.3","RP11-819M15.1","processed_pseudogene",-0.0997186493557702,1.52481439052694,-1.02145428871687,0.307482679120534,0.358300161295806,-7.13372883492499,1.51255386357909,1.76498322418071
"ENSG00000253266.1","RP11-128L5.1","lincRNA",0.263714507201777,-3.91055787153832,1.02117955322763,0.307612684619901,0.358437544901479,-6.58102432685591,-3.23337956023202,-3.52710183425031
"ENSG00000196437.10","ZNF569","protein_coding",-0.108363615283749,1.87728405392055,-1.02091829922333,0.307736344482892,0.358567523899425,-7.16531089451842,1.85982547767459,2.13940074436511
"ENSG00000272934.1","RP11-392E22.10","processed_transcript",-0.255917723730699,-1.76617391361536,-1.02038539995334,0.307988684984069,0.358847422575299,-6.78739454264343,-1.47668648329125,-2.10280387131587
"ENSG00000237718.2","AC009095.4","antisense",-0.143210253873177,-3.00835752893182,-1.0200551006485,0.308145158468255,0.359015605903394,-6.64614519604957,-2.69390014445742,-2.73638572836259
"ENSG00000280217.1","RP11-638F5.2","TEC",-0.380366446917757,-4.15342752815303,-1.01994245360022,0.308198535082361,0.359063664003163,-6.53370620618919,-3.26417865364695,-3.37887455327262
"ENSG00000178917.15","ZNF852","protein_coding",-0.0882174980005676,0.671086121972091,-1.01979054787103,0.308270523718637,0.359133401220397,-7.05691070515511,0.689285611941677,0.743964169236663
"ENSG00000280184.2","RP3-466P17.3","TEC",-0.172410967344852,-3.38570015509981,-1.01907690351638,0.308608871442481,0.359513427556705,-6.60479382997265,-2.97732341341374,-2.99727180944162
"ENSG00000143624.13","INTS3","protein_coding",-0.0715808744123558,6.4192756000004,-1.01899294453968,0.308648693626722,0.359545670805144,-7.58443998657648,6.43577134324656,6.27952782951062
"ENSG00000222033.1","LINC01124","lincRNA",0.236899166032278,0.208017975422302,1.0185614121904,0.308853425445396,0.359770007622616,-7.01248911570513,0.313428064227342,-0.082163617830208
"ENSG00000237094.11","RP4-669L17.10","lincRNA",0.125933992587086,0.269575502017785,1.0183043213833,0.3089754397752,0.35989797655052,-6.99196958725332,0.358997544422708,-0.15004719946567
"ENSG00000278039.1","Xist_exon1","misc_RNA",-0.320872128422459,-4.73738803327418,-1.018185177544,0.309031995825601,0.35994969188814,-6.45277504883892,-3.6644907423311,-3.80023272539904
"ENSG00000253315.1","LINC01932","lincRNA",-0.269898553139548,-3.57592110954618,-1.01805357967926,0.309094471615958,0.360008297992134,-6.61236747140468,-3.04008648671105,-2.89112359398816
"ENSG00000156239.11","N6AMT1","protein_coding",-0.0807135079946795,2.97955687584511,-1.01784886394575,0.309191676588066,0.360107347642261,-7.26839515058323,2.97547871913066,3.06162219211852
"ENSG00000092203.13","TOX4","protein_coding",0.0514129185743695,6.18691768504928,1.01756258924254,0.309327642093774,0.360251531089582,-7.5845586404444,6.19177539673023,6.14932179112274
"ENSG00000279415.1","RP11-1102P22.1","TEC",0.196537534332651,-2.56391122956415,1.01691352868458,0.309636058611481,0.360576330459206,-6.73620397131775,-2.28194076160361,-2.45560341134075
"ENSG00000214548.14","MEG3","lincRNA",0.27302387167919,3.13998338219749,1.01691191349442,0.30963682636138,0.360576330459206,-7.25412292507681,3.20421043668064,2.65221206787874
"ENSG00000250237.1","CTC-498J12.1","lincRNA",0.218208926669748,-1.38508509952596,1.0168987856916,0.309643066459327,0.360576330459206,-6.87778969911192,-1.20021626593625,-1.59784584433727
"ENSG00000073734.8","ABCB11","protein_coding",0.293343060178571,-4.03535968976713,1.01671814502452,0.309728939664519,0.360662143076018,-6.52511577812572,-3.27459776150651,-3.73654535783013
"ENSG00000227725.3","GCOM2","processed_pseudogene",-0.0709426960425092,1.41226881527771,-1.01634486191918,0.309906441463888,0.360854641153932,-7.1351488094562,1.40147327576394,1.64433786820335
"ENSG00000104613.11","INTS10","protein_coding",-0.0758117248786903,5.34608463501939,-1.01567953721189,0.310222980491936,0.361209012484534,-7.54882858751063,5.33851622523555,5.42114437193659
"ENSG00000258484.3","SPESP1","protein_coding",-0.273736688153798,-1.06876797184376,-1.01471434283449,0.310682567733602,0.361729907988085,-6.91873752001799,-0.980128790300705,-0.560483260823388
"ENSG00000259898.1","CYP4F33P","processed_pseudogene",-0.259479450747544,-2.39650231676497,-1.01424724750286,0.310905141678338,0.361974817119386,-6.68883661041052,-2.0260805984409,-2.63711049725404
"ENSG00000121898.12","CPXM2","protein_coding",-0.231870195071505,3.55388098405544,-1.01414806903666,0.310952414432477,0.36201561862713,-7.35524204091357,3.53390164265154,3.78184268397897
"ENSG00000258583.5","LINC01500","lincRNA",-0.149384161945201,-2.86325497564237,-1.01344648473505,0.311286955693204,0.362390846221265,-6.73440549966527,-2.59077321083502,-2.44934419488376
"ENSG00000230916.2","MTCO1P53","processed_pseudogene",-0.334888252611927,-4.82536473613949,-1.01300805681745,0.311496135091876,0.362620107562522,-6.37933327153705,-3.78662258216914,-3.82549339804607
"ENSG00000269392.1","CTB-191K22.6","antisense",0.170550141807165,-3.33740770626976,1.01295377209102,0.31152204147303,0.362636006756989,-6.60050121541991,-2.90022057188135,-3.32915237141045
"ENSG00000133063.15","CHIT1","protein_coding",-0.349260722412032,4.4615007979465,-1.01265887769609,0.311662799254386,0.362785595451968,-7.47604067963859,4.43738034445245,4.74151602623892
"ENSG00000112759.16","SLC29A1","protein_coding",0.090651387130495,6.02654879257078,1.01197929672351,0.311987334118438,0.363149086452152,-7.5861965018494,6.0367954748907,5.94281779825568
"ENSG00000187676.7","B3GLCT","protein_coding",-0.0910484648596519,3.30847365094428,-1.01188715680436,0.312031352855348,0.363186044686092,-7.33872475550072,3.28930925313963,3.51410841727519
"ENSG00000279953.1","RP11-338K17.5","TEC",0.118278081406615,-2.9255488018359,1.01180925457866,0.312068572907492,0.363215087058191,-6.69035458259938,-2.63704784483335,-2.79300422107399
"ENSG00000270412.1","RP11-92C4.6","antisense",-0.210979055847417,-3.35712502812271,-1.01175112406168,0.312096348362594,0.36323313505869,-6.66442040012803,-2.94348451740087,-2.6441007796215
"ENSG00000266920.1","ACTBP9","processed_pseudogene",-0.162954268181867,-2.66509218578502,-1.01154673419,0.312194021253069,0.363332528527787,-6.73047675247854,-2.40930288553917,-2.35636405144695
"ENSG00000203588.3","IGBP1-AS1","antisense",0.153031052278777,-3.35880457084351,1.01086438673585,0.312520244562955,0.363697891530301,-6.55853067204856,-2.91034418067083,-3.38316918066103
"ENSG00000126709.14","IFI6","protein_coding",0.189319754961211,6.92886311614339,1.01079513789829,0.312553364301546,0.363722137632623,-7.58826207919271,6.93319794840129,6.89531534153532
"ENSG00000249026.2","CTNNA1P1","processed_pseudogene",-0.0931988067171923,1.35560354867254,-1.01058660748283,0.312653112437123,0.363823915054378,-7.13983143167322,1.34182964029514,1.62952133914383
"ENSG00000159650.8","UROC1","protein_coding",0.273602486354422,-4.24293909170161,1.01038019060177,0.312751870291346,0.36392453216388,-6.45148128997426,-3.46977275899626,-3.76471781392039
"ENSG00000265907.1","RP11-737O24.2","antisense",-0.166855943178748,0.878919540606264,-1.01030853461974,0.31278615811303,0.363950125652192,-7.10491558737493,0.883222683419549,1.11619733633748
"ENSG00000273026.1","RP11-422P24.10","antisense",0.132366886181087,-1.62463102999293,1.01017342043434,0.312850817822677,0.364011055706747,-6.84033560392432,-1.47011481312504,-1.77126414128785
"ENSG00000268222.1","EEF1A1P7","processed_pseudogene",-0.104017809164382,1.41957155649215,-1.01012134118511,0.312875743018505,0.364025750522906,-7.17251120445406,1.38677612718909,1.86532224094447
"ENSG00000251188.1","RP11-478C6.6","processed_pseudogene",0.204637739673906,-2.98511185745547,1.010019937116,0.312924278898825,0.364067913745377,-6.65651001912787,-2.61234035469874,-2.93115742536
"ENSG00000143036.16","SLC44A3","protein_coding",-0.133832627111744,4.13932620806564,-1.00993830124518,0.31296335657249,0.364099070052072,-7.42906220466632,4.12889410346777,4.25422100388314
"ENSG00000184076.13","UQCR10","protein_coding",0.083936751425199,5.82825884701328,1.00985078970493,0.31300525040512,0.364130188382488,-7.57887614704041,5.84345255034845,5.70215805141496
"ENSG00000254815.5","RP11-496I9.1","antisense",-0.19248601954834,2.06020260939082,-1.00980572554883,0.313026825120719,0.364130188382488,-7.1331472084494,2.12755301918148,1.60635478014019
"ENSG00000280063.1","RP11-295D4.3","TEC",-0.150456961646688,0.1735125517024,-1.00980535586739,0.313027002111825,0.364130188382488,-7.01026143771085,0.253207805385931,-0.0772028289500168
"ENSG00000213542.3","RP11-467H10.1","processed_pseudogene",0.103018885632153,-1.35272726667676,1.00943456415296,0.313204558048173,0.364322416532069,-6.88098565960105,-1.22573414148628,-1.51869575343458
"ENSG00000214424.5","FAM149B1P1","processed_pseudogene",-0.0971016707097767,-1.49141478646181,-1.00938060305673,0.313230403197629,0.364338165130593,-6.90970692229308,-1.40418466334754,-1.1935411371624
"ENSG00000269815.1","CTD-2278I10.4","sense_intronic",0.152893916940174,-3.36457861176835,1.0093133848927,0.313262599907183,0.36436130010419,-6.59217342142686,-2.93716078957066,-3.32080680565594
"ENSG00000229757.2","RP4-738P11.4","processed_pseudogene",0.252035240299145,-4.94008925858069,1.00925427616339,0.313290914097899,0.36437991761078,-6.38594227440349,-3.91113395175707,-4.28787562331936
"ENSG00000254154.8","RP4-798P15.3","processed_transcript",-0.128060166700561,2.80866085240678,-1.00914532651518,0.313343107450166,0.364426305749906,-7.22741621101338,2.82888693929567,2.68964541320281
"ENSG00000230606.10","AC159540.1","lincRNA",0.174975583754212,2.39631689016392,1.00904307175144,0.313392098775614,0.364443995297208,-7.15853935835281,2.47318075390292,1.83350997538986
"ENSG00000075415.12","SLC25A3","protein_coding",-0.0598049851711941,7.96558306240231,-1.00904274826559,0.313392253769086,0.364443995297208,-7.55872362634957,7.95461117653525,8.06279345912651
"ENSG00000182162.10","P2RY8","protein_coding",-0.163837890576985,2.60622159649542,-1.00903650158572,0.313395246783477,0.364443995297208,-7.22815421516904,2.5959970863962,2.77404882914308
"ENSG00000170085.17","SIMC1","protein_coding",0.107590831132911,3.16209040772012,1.009007036376,0.313409364905009,0.364446098090247,-7.28769056189859,3.17470696199842,3.09647734920998
"ENSG00000267048.1","RP11-566K11.7","processed_transcript",0.0889550082206649,3.09487987149696,1.00891064152133,0.31345555499491,0.364485493938938,-7.27092688751841,3.11794469692841,2.93668304838547
"ENSG00000119820.10","YIPF4","protein_coding",0.0563401963894679,5.79532241205983,1.00832755003577,0.313735054147312,0.364786780316194,-7.57956894410692,5.79851423216589,5.77386250786647
"ENSG00000141441.15","GAREM1","protein_coding",-0.131406212800708,4.22093959083525,-1.00831868994679,0.313739302411378,0.364786780316194,-7.44351031716442,4.21420814584248,4.30243262448326
"ENSG00000013563.13","DNASE1L1","protein_coding",-0.0788711393131631,5.19273818520807,-1.00792443355897,0.313928380155563,0.36499228804923,-7.55383874029816,5.18980533403329,5.22840907232228
"ENSG00000169375.15","SIN3A","protein_coding",-0.0539240550491131,5.92429313946202,-1.00786135335109,0.313958639177849,0.365013134557212,-7.59175042917086,5.91424264005157,6.0178374012978
"ENSG00000183671.12","GPR1","protein_coding",0.27876519527963,-1.72270428177623,1.0074704002113,0.314146218877871,0.365216875681232,-6.82878464589195,-1.49733769565115,-1.68614792126932
"ENSG00000135976.17","ANKRD36","protein_coding",0.107510806550866,2.28475779232029,1.00737054203272,0.314194142777643,0.365258247578235,-7.16193586120829,2.34122835565586,1.8755840711679
"ENSG00000240219.1","RP11-430C7.5","lincRNA",0.203026042639146,-1.61677754784243,1.00724042992807,0.314256593363464,0.365316503185123,-6.78908514048027,-1.39625308396646,-1.98112178577417
"ENSG00000272578.5","AP000347.2","transcribed_unprocessed_pseudogene",-0.138038938122682,3.06587692202115,-1.0070757980652,0.314335624307767,0.365394027769278,-7.23559884430493,3.11377322832783,2.70446361761884
"ENSG00000224975.1","INE1","sense_intronic",-0.112067541072636,-0.281660102462891,-1.00641042887909,0.314655165936062,0.365751112787713,-6.97015884028392,-0.21548001058935,-0.369306480919593
"ENSG00000104823.8","ECH1","protein_coding",-0.0827653274652471,6.94347833176475,-1.006277704766,0.314718931914057,0.365810871118039,-7.59305034118972,6.93703736799725,7.00270778878656
"ENSG00000204623.9","ZNRD1ASP","transcribed_unitary_pseudogene",0.108789207077843,4.72518372439571,1.00593328809601,0.314884443198468,0.365988882904124,-7.49070114366922,4.73669080483599,4.63950763644721
"ENSG00000153563.15","CD8A","protein_coding",-0.197144773996517,3.42597899756533,-1.00572256802808,0.314985734139561,0.366092240605184,-7.33918960345678,3.39086547703826,3.78482031264325
"ENSG00000269559.2","RP11-629B11.5","antisense",-0.100143674626194,-0.53892344978448,-1.0054679273232,0.315108165919455,0.366220160171601,-6.98011642516862,-0.486256507500375,-0.453558162944499
"ENSG00000228044.2","RP4-781K5.4","lincRNA",0.331304620993909,-4.19508630418021,1.00527328018376,0.315201773809391,0.366310331708352,-6.50394511923014,-3.37212002165596,-3.70632318256184
"ENSG00000259715.1","CTD-3110H11.1","lincRNA",-0.198097481999073,-2.85437227680009,-1.00525514066664,0.315210498230155,0.366310331708352,-6.67772215252656,-2.50298535510401,-2.72011683490111
"ENSG00000120519.14","SLC10A7","protein_coding",0.0664038167518148,3.40250181586444,1.00510301482302,0.315283671261261,0.366380985648267,-7.34695223255116,3.40532275762882,3.41176004057564
"ENSG00000271993.1","RP11-285J16.1","antisense",-0.176447358818447,-3.1625809484321,-1.00507480961277,0.315297239289726,0.366382371709382,-6.62422128920328,-2.76379662460342,-2.97021687971957
"ENSG00000162927.13","PUS10","protein_coding",-0.0796722474439706,3.15381608431527,-1.00483752435241,0.315411399853614,0.366500643826921,-7.30327266680082,3.15054583782104,3.22353181989388
"ENSG00000213244.3","HIST2H3DP1","unprocessed_pseudogene",0.183129176326379,-3.65399023372683,1.00472958368606,0.315463340310677,0.36654661119458,-6.63590020155135,-3.14590035357816,-3.41409261977254
"ENSG00000176387.6","HSD11B2","protein_coding",0.189646710011477,2.33954691073249,1.00459410427477,0.315528540233216,0.36660798093264,-7.19257236658683,2.36575359561804,2.20668150119855
"ENSG00000133624.13","ZNF767P","transcribed_unprocessed_pseudogene",0.101935309798143,2.86207106882563,1.00433352948002,0.315653967678443,0.366739320582685,-7.22520313932916,2.92180786258134,2.39721116034999
"ENSG00000213344.2","PCNPP3","processed_pseudogene",0.105223648106211,-2.50227473886871,1.00421956976497,0.31570883240385,0.366788670570514,-6.7949910580706,-2.29548052813824,-2.29653244160162
"ENSG00000238178.6","RP11-431J24.2","antisense",-0.221689094446496,-4.17097255820023,-1.00404149632425,0.315794576590542,0.366873890854638,-6.54427638542072,-3.53152883194145,-3.35842175218196
"ENSG00000266473.1","RP11-401F2.3","antisense",0.138536590806023,-3.39591879319603,1.00377366432397,0.315923569314775,0.367009346405071,-6.6314393185461,-2.99427256215238,-3.22072687942342
"ENSG00000147003.5","TMEM27","protein_coding",0.254686958624858,1.16901355122924,1.0035515991748,0.316030546197099,0.367119216460461,-7.10547053229776,1.22990413274683,0.905501254460854
"ENSG00000131143.8","COX4I1","protein_coding",0.0807772119713954,7.55161069917401,1.00329881237348,0.31615235183834,0.367246303155566,-7.58264525175055,7.5586378651408,7.49226092140556
"ENSG00000283103.1","LLNLR-245B6.1","antisense",0.0638385802963559,3.99980493798826,1.00310149255116,0.316247452116162,0.367342359830159,-7.39819510448775,4.01697735777322,3.87215449333255
"ENSG00000237172.3","B3GNT9","protein_coding",0.0955964424697511,4.30423727928818,1.00275272830626,0.31641558860254,0.367523242032516,-7.45780144065518,4.30996030973757,4.27340695257293
"ENSG00000223956.2","LINC01767","lincRNA",0.226291188692157,-2.7472007677673,1.00239044738646,0.316590303645275,0.367711750871793,-6.72280558211036,-2.38306841059579,-2.79827228799856
"ENSG00000251381.7","LINC00958","lincRNA",0.324482363454619,-1.49107789237007,1.00069099890059,0.317410733504837,0.368650197173285,-6.89080730435121,-1.24075824967893,-1.72680109486143
"ENSG00000135631.16","RAB11FIP5","protein_coding",-0.0850636510322289,5.26305440172376,-1.00039267535914,0.317554896979051,0.368798687509258,-7.57411746857585,5.24723411567778,5.41087989519391
"ENSG00000275263.1","RP11-1072A3.4","lincRNA",-0.168603165290674,-3.81392491787168,-1.00037487839918,0.317563498637895,0.368798687509258,-6.5820027160761,-3.31408569714353,-3.25107489254437
"ENSG00000251297.1","TUBB7P","unprocessed_pseudogene",0.188671717434199,-2.84453848726276,1.00028785274031,0.317605562241905,0.36883306957456,-6.7010259865596,-2.49127383784367,-2.88706291751346
"ENSG00000147050.14","KDM6A","protein_coding",-0.0779036838091534,4.70461562559495,-1.00005678365063,0.317717266596706,0.368940496437608,-7.51718545155208,4.69693240805489,4.78576951917867
"ENSG00000244245.1","RP11-120B7.1","processed_pseudogene",-0.197556551089284,2.48104324321523,-1.00004494192798,0.31772299186561,0.368940496437608,-7.22073169632251,2.47119411195847,2.66092347509172
"ENSG00000243830.2","RP11-113C12.2","processed_pseudogene",0.158223484279615,-3.52832573654006,0.999985352351607,0.317751803428275,0.368959481205535,-6.6162847821592,-3.08337081654654,-3.11337341923859
"ENSG00000112062.10","MAPK14","protein_coding",0.0548989983607191,6.00152401419091,0.999918923830478,0.317783923644783,0.368982306197641,-7.59951976727718,6.0019733220095,6.00310598034148
"ENSG00000271046.1","RP11-138I18.2","lincRNA",0.256062580614835,-4.75674075899083,0.999401243039597,0.318034311202176,0.369258552000143,-6.39804064136514,-3.78351067206617,-4.20905439872114
"ENSG00000106682.14","EIF4H","protein_coding",0.0531134075425177,7.72290371560725,0.999040442730345,0.318208896732998,0.369446768497143,-7.57783467763775,7.71893760667918,7.75918962115398
"ENSG00000259773.1","RP11-507J18.2","antisense",-0.0963103565642716,-0.135364587784036,-0.998861138810092,0.318295682460193,0.369533036936453,-7.03273452511368,-0.116933728886241,0.121251572228493
"ENSG00000108684.14","ASIC2","protein_coding",-0.206031373288388,-3.21083442598732,-0.998600057736168,0.31842207732516,0.369665281989204,-6.71243416391415,-2.82389863356251,-2.74898579899607
"ENSG00000240682.9","ISY1","protein_coding",0.0525791105837667,4.98815618315428,0.9985227699949,0.31845950027623,0.369694230685726,-7.53624945278598,4.99166648485693,4.96860370574433
"ENSG00000273058.2","RP11-385F5.5","antisense",0.111769139653181,-0.751990076342268,0.998405436430735,0.318516319052845,0.369745692514058,-6.94143474748071,-0.641004676768761,-1.06727343671127
"ENSG00000262766.1","RP11-196G11.4","sense_intronic",0.133552504422894,-1.49914511193558,0.998049748098348,0.318688601797043,0.369931179956999,-6.8787125866856,-1.33933443084227,-1.73683797477729
"ENSG00000182831.11","C16orf72","protein_coding",-0.0527226616513632,6.57039496872961,-0.997691580483113,0.318862147229238,0.370118118515989,-7.60630834062338,6.56234883040578,6.64435040498555
"ENSG00000165023.6","DIRAS2","protein_coding",-0.331806619635814,-2.94040456707477,-0.997109106582923,0.319144509794301,0.370431030873951,-6.71451620800761,-2.47355701493672,-2.43866471236892
"ENSG00000083223.17","ZCCHC6","protein_coding",-0.069293175555786,4.57262066077454,-0.997083864771796,0.319156749832221,0.370431030873951,-7.50187681241781,4.56209040097549,4.67968119527006
"ENSG00000214727.2","RPL5P35","unprocessed_pseudogene",0.149547253900407,-3.14079844450128,0.996855891646776,0.319267310518379,0.37054482712796,-6.694962434992,-2.78650887933142,-2.81883373828784
"ENSG00000271749.1","RP11-269G24.7","unprocessed_pseudogene",0.191320389830367,-4.04078148636449,0.9965480380342,0.319416650919528,0.37070362082021,-6.52689914533678,-3.40754362587584,-3.72344571581756
"ENSG00000151353.14","TMEM18","protein_coding",-0.065091071013943,4.38802555561889,-0.99638493110004,0.319495792989221,0.370780935566574,-7.47778262784352,4.37928125769947,4.48156118141655
"ENSG00000176761.7","ZNF285B","unprocessed_pseudogene",-0.154462491053922,-3.52584338949905,-0.996080608446565,0.319643489553496,0.370937374001716,-6.64799821165088,-3.1040641030192,-3.03297993110026
"ENSG00000242661.1","RPS3AP43","processed_pseudogene",0.115279904339405,-0.0985213887776358,0.996055553050452,0.319655651655265,0.370937374001716,-7.01980306520938,-0.0400381538495834,-0.157832450713587
"ENSG00000179304.16","FAM156B","protein_coding",-0.0900437589473939,4.16135078460601,-0.995698500746891,0.319829000854563,0.371123986803332,-7.39095637426492,4.19324646253607,3.90457775011095
"ENSG00000267466.1","RP11-13K12.5","lincRNA",0.373415024348041,-3.70878026735122,0.995648714619929,0.319853176958546,0.371137493906906,-6.56897633764627,-2.97203508108512,-3.42319648061797
"ENSG00000118640.10","VAMP8","protein_coding",-0.0949151374315518,7.25399953517255,-0.994754408055593,0.32028765563441,0.37161592015979,-7.59603276262801,7.24584846730559,7.32770871575019
"ENSG00000175182.14","FAM131A","protein_coding",-0.071257832628632,4.21196935852289,-0.994748355039371,0.320290597673356,0.37161592015979,-7.44778840670698,4.21857528862585,4.17369433219754
"ENSG00000272153.1","RP1-286D6.5","antisense",0.0630276209247422,1.48007279744726,0.99457203063873,0.320376307060511,0.371700797352202,-7.14013466556321,1.5088643670535,1.35696318037767
"ENSG00000129534.13","MIS18BP1","protein_coding",0.0833964202444237,4.35212715956821,0.99454478788192,0.32038955081111,0.371701596509021,-7.47024929152271,4.35351575907002,4.35803411370277
"ENSG00000154429.10","CCSAP","protein_coding",0.0819164624172783,3.49157861227276,0.994272835617723,0.320521776924113,0.371840428198092,-7.36419057370297,3.49307819535724,3.51105560043339
"ENSG00000278959.1","RP11-455I9.1","TEC",-0.182980443876454,-1.76923420564864,-0.99414221755366,0.320585297542334,0.371899546218343,-6.85702767416426,-1.57760508158124,-1.81201330021581
"ENSG00000226553.1","AC018735.1","processed_pseudogene",0.132994901475207,-1.75580444062895,0.993990954283954,0.320658868398425,0.371970318070832,-6.88173595157396,-1.60602944378663,-1.72926239484418
"ENSG00000113328.18","CCNG1","protein_coding",-0.0942044839978706,5.72924910244468,-0.99393359251656,0.320686770690597,0.371988110060173,-7.6038654446725,5.69893543171046,6.00122064495736
"ENSG00000205220.11","PSMB10","protein_coding",-0.105934802924564,5.75820898863586,-0.993699867268351,0.320800477326675,0.372105427508759,-7.59235841179581,5.74745116715525,5.85948678904266
"ENSG00000229891.1","LINC01315","lincRNA",-0.183653360634754,0.136693084486771,-0.993505175224927,0.320895214589252,0.37220073352123,-7.0424906746378,0.19551999221463,0.0887337164876382
"ENSG00000154165.4","GPR15","protein_coding",0.321001434769114,-1.7790772373057,0.992986724854693,0.32114758222518,0.372478857610228,-6.8234312286981,-1.50890883572457,-1.71645791282494
"ENSG00000186162.10","CIDECP","transcribed_unprocessed_pseudogene",0.067003878980926,2.62538366191934,0.992955977060059,0.321162553503367,0.372481629608677,-7.24682440626652,2.63915436635953,2.56313160451897
"ENSG00000174473.15","GALNTL6","protein_coding",-0.320551450256783,-1.43448672173145,-0.992852755526195,0.321212816005345,0.372525330251263,-6.923502942738,-1.24013034787721,-1.11752956184753
"ENSG00000228624.7","RP3-399L15.3","antisense",0.136732810817142,-0.681998184085372,0.992556818764934,0.321356947458759,0.372677887361981,-6.97476249178471,-0.597734249291862,-0.774109187225086
"ENSG00000148290.9","SURF1","protein_coding",0.0744172456703378,5.13008801566556,0.992506214464827,0.321381597745133,0.372691875551995,-7.55209072043243,5.13715569649472,5.07884555530101
"ENSG00000282936.1","CTC-281F24.5","protein_coding",0.179062756159444,-1.22697584589941,0.992345951720518,0.321459672848466,0.37276781459213,-6.85080673230116,-1.05214189430153,-1.56516282086385
