EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,tractability_retrieval_status,tractability_record_count,tractability_true_assessment_count,tractability_true_SM_count,tractability_true_AB_count,tractability_true_PR_count,tractability_true_OC_count,tractability_true_assessment_ids_by_modality_json,safety_retrieval_status,safety_liability_record_count,source_name,source_release
ENSG00000262165.2,ENSG00000262165,RP11-81A22.5,protein_coding,FALSE,ENSG00000262165,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000251493.4,ENSG00000251493,FOXD1,protein_coding,FALSE,ENSG00000251493,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000181396.12,ENSG00000181396,OGFOD3,protein_coding,FALSE,ENSG00000181396,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000276819.1,ENSG00000276819,TRBV15,TR_V_gene,FALSE,ENSG00000276819,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000176155.18,ENSG00000176155,CCDC57,protein_coding,FALSE,ENSG00000176155,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000122507.20,ENSG00000122507,BBS9,protein_coding,FALSE,ENSG00000122507,TRACTABILITY_RECORD_PRESENT,28,2,0,1,1,0,"{""AB"":[""GO CC med conf""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000104320.13,ENSG00000104320,NBN,protein_coding,FALSE,ENSG00000104320,TRACTABILITY_RECORD_PRESENT,28,4,1,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000144810.15,ENSG00000144810,COL8A1,protein_coding,FALSE,ENSG00000144810,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000186660.14,ENSG00000186660,ZFP91,protein_coding,FALSE,ENSG00000186660,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000188460.4,ENSG00000188460,ACTBP11,processed_pseudogene,FALSE,ENSG00000188460,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000232000.2,ENSG00000232000,CLCN3P1,transcribed_unprocessed_pseudogene,FALSE,ENSG00000232000,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000268225.2,ENSG00000268225,CTD-2331H12.5,unprocessed_pseudogene,FALSE,NOT_FOUND,TARGET_NOT_MAPPED,0,0,0,0,0,0,{},TARGET_NOT_MAPPED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000170946.14,ENSG00000170946,DNAJC24,protein_coding,FALSE,ENSG00000170946,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000218052.5,ENSG00000218052,ADAMTS7P4,transcribed_unprocessed_pseudogene,FALSE,ENSG00000218052,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000266963.1,ENSG00000266963,AC005625.1,antisense,FALSE,ENSG00000266963,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000183114.7,ENSG00000183114,FAM43B,protein_coding,FALSE,ENSG00000183114,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000241114.1,ENSG00000241114,AC008280.3,processed_pseudogene,FALSE,ENSG00000241114,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000197251.3,ENSG00000197251,LINC00336,lincRNA,FALSE,ENSG00000197251,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000165046.12,ENSG00000165046,LETM2,protein_coding,FALSE,ENSG00000165046,TRACTABILITY_RECORD_PRESENT,28,2,0,1,1,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000162402.13,ENSG00000162402,USP24,protein_coding,FALSE,ENSG00000162402,TRACTABILITY_RECORD_PRESENT,28,3,0,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000138823.13,ENSG00000138823,MTTP,protein_coding,FALSE,ENSG00000138823,TRACTABILITY_RECORD_PRESENT,28,5,2,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Half-life Data"",""Small Molecule Binder""],""SM"":[""Approved Drug"",""Druggable Family""]}",SAFETY_RECORD_PRESENT,1,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000228929.1,ENSG00000228929,RPS13P2,processed_pseudogene,FALSE,ENSG00000228929,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000136206.3,ENSG00000136206,SPDYE1,protein_coding,FALSE,ENSG00000136206,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000117560.7,ENSG00000117560,FASLG,protein_coding,FALSE,ENSG00000117560,TRACTABILITY_RECORD_PRESENT,28,5,0,3,1,1,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""OC"":[""Advanced Clinical""],""PR"":[""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000282933.2,ENSG00000282933,RHOXF1P3,transcribed_unprocessed_pseudogene,FALSE,ENSG00000282933,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000230267.7,ENSG00000230267,HERC2P4,transcribed_unprocessed_pseudogene,FALSE,ENSG00000230267,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000198933.9,ENSG00000198933,TBKBP1,protein_coding,FALSE,ENSG00000198933,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Small Molecule Binder""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000179954.15,ENSG00000179954,SSC5D,protein_coding,FALSE,ENSG00000179954,TRACTABILITY_RECORD_PRESENT,28,3,0,3,0,0,"{""AB"":[""GO CC med conf"",""UniProt SigP or TMHMM"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000205085.10,ENSG00000205085,FAM71F2,protein_coding,FALSE,ENSG00000205085,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000196371.3,ENSG00000196371,FUT4,protein_coding,FALSE,ENSG00000196371,TRACTABILITY_RECORD_PRESENT,28,4,1,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Half-life Data"",""Small Molecule Binder""],""SM"":[""High-Quality Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000142396.10,ENSG00000142396,ERVK3-1,protein_coding,FALSE,ENSG00000142396,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000235204.1,ENSG00000235204,RP11-121A14.2,antisense,FALSE,ENSG00000235204,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000174197.16,ENSG00000174197,MGA,protein_coding,FALSE,ENSG00000174197,TRACTABILITY_RECORD_PRESENT,28,3,0,0,3,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000229422.1,ENSG00000229422,RP11-262H14.5,processed_pseudogene,FALSE,ENSG00000229422,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000237161.4,ENSG00000237161,RP11-32B5.1,processed_pseudogene,FALSE,ENSG00000237161,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000232612.1,ENSG00000232612,RPL31P35,processed_pseudogene,FALSE,ENSG00000232612,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000274322.1,ENSG00000274322,RP11-314N13.10,protein_coding,FALSE,ENSG00000274322,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000118900.14,ENSG00000118900,UBN1,protein_coding,FALSE,ENSG00000118900,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000065978.18,ENSG00000065978,YBX1,protein_coding,FALSE,ENSG00000065978,TRACTABILITY_RECORD_PRESENT,28,5,0,2,3,0,"{""AB"":[""GO CC high conf"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""UniProt Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000184924.5,ENSG00000184924,PTRHD1,protein_coding,FALSE,ENSG00000184924,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000212125.2,ENSG00000212125,TAS2R15P,processed_pseudogene,FALSE,ENSG00000212125,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000264044.1,ENSG00000264044,RP11-192H23.7,antisense,FALSE,ENSG00000264044,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000276863.1,ENSG00000276863,CTD-2047H16.5,antisense,FALSE,ENSG00000276863,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000253991.1,ENSG00000253991,KB-1562D12.2,processed_pseudogene,FALSE,ENSG00000253991,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000183878.15,ENSG00000183878,UTY,protein_coding,FALSE,ENSG00000183878,TRACTABILITY_RECORD_PRESENT,28,2,1,0,1,0,"{""PR"":[""Database Ubiquitination""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000180105.11,ENSG00000180105,AC017081.2,processed_pseudogene,FALSE,ENSG00000180105,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000226124.6,ENSG00000226124,FTCDNL1,protein_coding,FALSE,ENSG00000226124,TRACTABILITY_RECORD_PRESENT,28,1,0,1,0,0,"{""AB"":[""UniProt SigP or TMHMM""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000232573.1,ENSG00000232573,RPL3P4,processed_pseudogene,FALSE,ENSG00000232573,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000233974.3,ENSG00000233974,RP11-823P9.3,processed_pseudogene,FALSE,ENSG00000233974,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000277678.1,ENSG00000277678,U1,snRNA,FALSE,ENSG00000277678,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000235512.1,ENSG00000235512,TAB3-AS2,antisense,FALSE,ENSG00000235512,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000254887.1,ENSG00000254887,CTC-378H22.1,processed_transcript,FALSE,ENSG00000254887,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000241322.10,ENSG00000241322,CDRT1,protein_coding,FALSE,ENSG00000241322,TRACTABILITY_RECORD_PRESENT,28,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000148572.15,ENSG00000148572,NRBF2,protein_coding,FALSE,ENSG00000148572,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000116668.12,ENSG00000116668,SWT1,protein_coding,FALSE,ENSG00000116668,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000268713.1,ENSG00000268713,CTC-444N24.8,lincRNA,FALSE,ENSG00000268713,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000106012.17,ENSG00000106012,IQCE,protein_coding,FALSE,ENSG00000106012,TRACTABILITY_RECORD_PRESENT,28,4,0,3,1,0,"{""AB"":[""GO CC med conf"",""Human Protein Atlas loc"",""UniProt loc med conf""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000239223.3,ENSG00000239223,RPL34P31,processed_pseudogene,FALSE,ENSG00000239223,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000283958.1,ENSG00000283958,MIR1248,miRNA,FALSE,ENSG00000283958,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000140350.15,ENSG00000140350,ANP32A,protein_coding,FALSE,ENSG00000140350,TRACTABILITY_RECORD_PRESENT,28,2,0,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000011083.8,ENSG00000011083,SLC6A7,protein_coding,FALSE,ENSG00000011083,TRACTABILITY_RECORD_PRESENT,28,7,2,4,1,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Small Molecule Binder""],""SM"":[""Druggable Family"",""High-Quality Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000213801.4,ENSG00000213801,ZNF321P,transcribed_processed_pseudogene,FALSE,ENSG00000213801,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000196470.11,ENSG00000196470,SIAH1,protein_coding,FALSE,ENSG00000196470,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000147041.11,ENSG00000147041,SYTL5,protein_coding,FALSE,ENSG00000147041,TRACTABILITY_RECORD_PRESENT,28,2,0,2,0,0,"{""AB"":[""GO CC med conf"",""UniProt loc med conf""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000232177.1,ENSG00000232177,MTND4P24,processed_pseudogene,FALSE,ENSG00000232177,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000135404.11,ENSG00000135404,CD63,protein_coding,FALSE,ENSG00000135404,TRACTABILITY_RECORD_PRESENT,28,6,0,3,3,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination"",""Half-life Data"",""Small Molecule Binder""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000142892.14,ENSG00000142892,PIGK,protein_coding,FALSE,ENSG00000142892,TRACTABILITY_RECORD_PRESENT,28,4,1,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000154451.14,ENSG00000154451,GBP5,protein_coding,FALSE,ENSG00000154451,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000277299.1,ENSG00000277299,RP11-837J7.4,antisense,FALSE,ENSG00000277299,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000010327.10,ENSG00000010327,STAB1,protein_coding,FALSE,ENSG00000010327,TRACTABILITY_RECORD_PRESENT,28,4,0,3,1,0,"{""AB"":[""GO CC high conf"",""Human Protein Atlas loc"",""UniProt SigP or TMHMM""],""PR"":[""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000130309.10,ENSG00000130309,COLGALT1,protein_coding,FALSE,ENSG00000130309,TRACTABILITY_RECORD_PRESENT,28,3,0,1,2,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination"",""Half-life Data""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000189398.5,ENSG00000189398,OR7E12P,unprocessed_pseudogene,FALSE,ENSG00000189398,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000110851.11,ENSG00000110851,PRDM4,protein_coding,FALSE,ENSG00000110851,TRACTABILITY_RECORD_PRESENT,28,1,0,0,1,0,"{""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000270039.1,ENSG00000270039,RP11-571M6.17,lincRNA,FALSE,ENSG00000270039,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000170364.12,ENSG00000170364,SETMAR,protein_coding,FALSE,ENSG00000170364,TRACTABILITY_RECORD_PRESENT,28,3,1,0,2,0,"{""PR"":[""Database Ubiquitination"",""Half-life Data""],""SM"":[""Structure with Ligand""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000184860.9,ENSG00000184860,SDR42E1,protein_coding,FALSE,ENSG00000184860,TRACTABILITY_RECORD_PRESENT,28,3,1,1,1,0,"{""AB"":[""UniProt SigP or TMHMM""],""PR"":[""Database Ubiquitination""],""SM"":[""Druggable Family""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000276449.1,ENSG00000276449,AC004076.5,antisense,FALSE,ENSG00000276449,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000279865.1,ENSG00000279865,RP11-69M1.6,TEC,FALSE,ENSG00000279865,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000235089.1,ENSG00000235089,RP3-445O10.1,processed_pseudogene,FALSE,ENSG00000235089,TARGET_PRESENT_NO_TRACTABILITY_RECORD_RETURNED,0,0,0,0,0,0,{},TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
ENSG00000224982.3,ENSG00000224982,TMEM233,protein_coding,FALSE,ENSG00000224982,TRACTABILITY_RECORD_PRESENT,28,4,0,3,1,0,"{""AB"":[""GO CC high conf"",""UniProt SigP or TMHMM"",""UniProt loc high conf""],""PR"":[""Database Ubiquitination""]}",TARGET_PRESENT_NO_SAFETY_RECORD_RETURNED,0,OPEN_TARGETS_PLATFORM_GRAPHQL,26.06
