EnsemblID,EnsemblID_base,Symbol,gene_type,U2_effect_supported_DE,OpenTargets_target_ID,ChEMBL_target_ID,ot_target_retrieval_status,ot_target_approved_name,ot_target_approved_symbol,ot_target_biotype,ot_literature_occurrence_count,ot_literature_filtered_count,ot_drug_clinical_candidate_record_count,ot_target_annotation_source,ot_luad_disease_id,ot_luad_disease_name,ot_luad_direct_association_status,ot_luad_direct_association_count,ot_luad_direct_association_score_native,ot_luad_direct_datasource_scores_native_json,ot_luad_direct_datatype_scores_native_json,ot_luad_indirect_association_status,ot_luad_indirect_association_count,ot_luad_indirect_association_score_native,ot_luad_association_source,chembl_target_retrieval_status,chembl_target_record_count,chembl_target_annotations_json,chembl_target_annotation_source
ENSG00000275612.1,ENSG00000275612,RP11-35J10.6,sense_intronic,TRUE,ENSG00000275612,NOT_FOUND,PRESENT,"novel transcript, sense intronic to OVCH2",ENSG00000275612,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000263155.5,ENSG00000263155,MYZAP,protein_coding,TRUE,ENSG00000263155,NOT_FOUND,PRESENT,myocardial zonula adherens protein,MYZAP,protein_coding,143,143,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000231655.1,ENSG00000231655,AC011742.3,processed_pseudogene,TRUE,ENSG00000231655,NOT_FOUND,PRESENT,EMP2 pseudogene 1,EMP2P1,processed_pseudogene,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000136160.14,ENSG00000136160,EDNRB,protein_coding,TRUE,ENSG00000136160,CHEMBL1785|CHEMBL2096678,PRESENT,endothelin receptor type B,EDNRB,protein_coding,7664,7664,10,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.041493342676812962,"[{""id"":""europepmc"",""score"":0.21024938557106762},{""id"":""expression_atlas"",""score"":0.28870464353296105}]","[{""id"":""literature"",""score"":0.21024938557106762},{""id"":""rna_expression"",""score"":0.28870464353296105}]",PRESENT,1,0.041493342676812962,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,2,"[{""organism"":""Homo sapiens"",""pref_name"":""Endothelin receptor type B"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL1785"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Endothelin receptor, ET-A/ET-B"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2096678"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000276668.1,ENSG00000276668,RP11-35J10.7,sense_intronic,TRUE,ENSG00000276668,NOT_FOUND,PRESENT,"novel transcript, sense intronic to OVCH2",ENSG00000276668,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000159307.18,ENSG00000159307,SCUBE1,protein_coding,TRUE,ENSG00000159307,NOT_FOUND,PRESENT,"signal peptide, CUB domain and EGF like domain containing 1",SCUBE1,protein_coding,303,303,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000102104.8,ENSG00000102104,RS1,protein_coding,TRUE,ENSG00000102104,NOT_FOUND,PRESENT,retinoschisin 1,RS1,protein_coding,1293,1293,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.012694041397712049,"[{""id"":""europepmc"",""score"":0.07109412938735903},{""id"":""expression_atlas"",""score"":0.08663013865965599}]","[{""id"":""literature"",""score"":0.07109412938735903},{""id"":""rna_expression"",""score"":0.08663013865965599}]",PRESENT,1,0.012694041397712049,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000169744.12,ENSG00000169744,LDB2,protein_coding,TRUE,ENSG00000169744,NOT_FOUND,PRESENT,LIM domain binding 2,LDB2,protein_coding,323,323,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.048715810246197346,"[{""id"":""europepmc"",""score"":0.34179220399053367},{""id"":""expression_atlas"",""score"":0.23550735828622518}]","[{""id"":""literature"",""score"":0.34179220399053367},{""id"":""rna_expression"",""score"":0.23550735828622518}]",PRESENT,1,0.048715810246197346,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000101280.7,ENSG00000101280,ANGPT4,protein_coding,TRUE,ENSG00000101280,NOT_FOUND,PRESENT,angiopoietin 4,ANGPT4,protein_coding,908,908,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0072068071663516859,"[{""id"":""europepmc"",""score"":0.05927325276713306}]","[{""id"":""literature"",""score"":0.05927325276713306}]",PRESENT,1,0.0072068071663516859,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000165810.16,ENSG00000165810,BTNL9,protein_coding,TRUE,ENSG00000165810,NOT_FOUND,PRESENT,butyrophilin like 9,BTNL9,protein_coding,339,339,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.027235212110817007,"[{""id"":""europepmc"",""score"":0.19221758602483435},{""id"":""expression_atlas"",""score"":0.12712677326389013}]","[{""id"":""literature"",""score"":0.19221758602483435},{""id"":""rna_expression"",""score"":0.12712677326389013}]",PRESENT,1,0.027235212110817007,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000010319.6,ENSG00000010319,SEMA3G,protein_coding,TRUE,ENSG00000010319,NOT_FOUND,PRESENT,semaphorin 3G,SEMA3G,protein_coding,520,520,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.02104254506277993,"[{""id"":""expression_atlas"",""score"":0.17306694401278744}]","[{""id"":""rna_expression"",""score"":0.17306694401278744}]",PRESENT,1,0.02104254506277993,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000238018.2,ENSG00000238018,AC093110.3,antisense,TRUE,ENSG00000238018,NOT_FOUND,PRESENT,SPTBN1 antisense RNA 2,SPTBN1-AS2,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0015135803537909595,"[{""id"":""expression_atlas"",""score"":0.012448623755675528}]","[{""id"":""rna_expression"",""score"":0.012448623755675528}]",PRESENT,1,0.0015135803537909595,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000161649.12,ENSG00000161649,CD300LG,protein_coding,TRUE,ENSG00000161649,NOT_FOUND,PRESENT,CD300 molecule like family member g,CD300LG,protein_coding,198,198,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.0036957985468470188,"[{""id"":""europepmc"",""score"":0.030396539880581056}]","[{""id"":""literature"",""score"":0.030396539880581056}]",PRESENT,1,0.0036957985468470188,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000167588.12,ENSG00000167588,GPD1,protein_coding,TRUE,ENSG00000167588,NOT_FOUND,PRESENT,glycerol-3-phosphate dehydrogenase 1,GPD1,protein_coding,3058,3058,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.014214041211173629,"[{""id"":""europepmc"",""score"":0.030396539880581056},{""id"":""expression_atlas"",""score"":0.10930595741056946}]","[{""id"":""literature"",""score"":0.030396539880581056},{""id"":""rna_expression"",""score"":0.10930595741056946}]",PRESENT,1,0.014214041211173629,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000139567.12,ENSG00000139567,ACVRL1,protein_coding,TRUE,ENSG00000139567,CHEMBL5311|CHEMBL6066857,PRESENT,activin A receptor like type 1,ACVRL1,protein_coding,2981,2981,2,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.028005375463551627,"[{""id"":""europepmc"",""score"":0.09391348735437521},{""id"":""expression_atlas"",""score"":0.20685520867399415}]","[{""id"":""literature"",""score"":0.09391348735437521},{""id"":""rna_expression"",""score"":0.20685520867399415}]",PRESENT,1,0.028005375463551627,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,2,"[{""organism"":""Homo sapiens"",""pref_name"":""Activin receptor type-1-like"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5311"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""ALK1/2"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6066857"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000154721.14,ENSG00000154721,JAM2,protein_coding,TRUE,ENSG00000154721,CHEMBL5483010,PRESENT,junctional adhesion molecule 2,JAM2,protein_coding,1496,1496,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.026835976913975795,"[{""id"":""europepmc"",""score"":0.12074181119230806},{""id"":""expression_atlas"",""score"":0.190530268624545}]","[{""id"":""literature"",""score"":0.12074181119230806},{""id"":""rna_expression"",""score"":0.190530268624545}]",PRESENT,1,0.026835976913975795,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""GRASP55-JAMB"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL5483010"",""target_type"":""PROTEIN COMPLEX"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000102683.7,ENSG00000102683,SGCG,protein_coding,TRUE,ENSG00000102683,NOT_FOUND,PRESENT,sarcoglycan gamma,SGCG,protein_coding,42703,42703,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.018091087878422271,"[{""id"":""europepmc"",""score"":0.045721462070373996},{""id"":""expression_atlas"",""score"":0.13736196372034576}]","[{""id"":""literature"",""score"":0.045721462070373996},{""id"":""rna_expression"",""score"":0.13736196372034576}]",PRESENT,1,0.018091087878422271,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000102760.12,ENSG00000102760,RGCC,protein_coding,TRUE,ENSG00000102760,NOT_FOUND,PRESENT,regulator of cell cycle,RGCC,protein_coding,2359,2359,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.036704559803491521,"[{""id"":""europepmc"",""score"":0.06991204172533642},{""id"":""expression_atlas"",""score"":0.28440305849701103}]","[{""id"":""literature"",""score"":0.06991204172533642},{""id"":""rna_expression"",""score"":0.28440305849701103}]",PRESENT,1,0.036704559803491521,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000225683.5,ENSG00000225683,PACRG-AS3,antisense,TRUE,ENSG00000225683,NOT_FOUND,PRESENT,PACRG antisense RNA 3,PACRG-AS3,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000271758.2,ENSG00000271758,RP11-35J10.5,lincRNA,TRUE,ENSG00000271758,NOT_FOUND,PRESENT,"novel transcript, sense overlapping OR5P2, OR5P3 and OR5P1P",ENSG00000271758,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000197465.13,ENSG00000197465,GYPE,protein_coding,TRUE,ENSG00000197465,NOT_FOUND,PRESENT,glycophorin E (MNS blood group),GYPE,protein_coding,1081,1081,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.013400965530867287,"[{""id"":""expression_atlas"",""score"":0.1102178536069869}]","[{""id"":""rna_expression"",""score"":0.1102178536069869}]",PRESENT,1,0.013400965530867287,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000256013.1,ENSG00000256013,RP11-27M24.1,antisense,TRUE,ENSG00000256013,NOT_FOUND,PRESENT,"novel transcript, antisense to EMP2",ENSG00000256013,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.012063086456908664,"[{""id"":""expression_atlas"",""score"":0.09921430617021655}]","[{""id"":""rna_expression"",""score"":0.09921430617021655}]",PRESENT,1,0.012063086456908664,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000178084.1,ENSG00000178084,HTR3C,protein_coding,TRUE,ENSG00000178084,CHEMBL2094132|CHEMBL2096904|CHEMBL4296091,PRESENT,5-hydroxytryptamine receptor 3C,HTR3C,protein_coding,98,98,14,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,3,"[{""organism"":""Homo sapiens"",""pref_name"":""Serotonin 3 (5-HT3) receptor"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2094132"",""target_type"":""PROTEIN COMPLEX GROUP"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Serotonin (5-HT) receptor"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2096904"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""5-hydroxytryptamine receptor 3A/3C"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4296091"",""target_type"":""PROTEIN COMPLEX"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000095370.19,ENSG00000095370,SH2D3C,protein_coding,TRUE,ENSG00000095370,NOT_FOUND,PRESENT,SH2 domain containing 3C,SH2D3C,protein_coding,6402,6402,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.026339956243378693,"[{""id"":""europepmc"",""score"":0.18237923928348632},{""id"":""expression_atlas"",""score"":0.13702760178165937}]","[{""id"":""literature"",""score"":0.18237923928348632},{""id"":""rna_expression"",""score"":0.13702760178165937}]",PRESENT,1,0.026339956243378693,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000151718.15,ENSG00000151718,WWC2,protein_coding,TRUE,ENSG00000151718,NOT_FOUND,PRESENT,WW and C2 domain containing 2,WWC2,protein_coding,252,252,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.021240623725145309,"[{""id"":""europepmc"",""score"":0.12223620434684522},{""id"":""expression_atlas"",""score"":0.14413701472039528}]","[{""id"":""literature"",""score"":0.12223620434684522},{""id"":""rna_expression"",""score"":0.14413701472039528}]",PRESENT,1,0.021240623725145309,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000254568.1,ENSG00000254568,RP11-664I21.5,antisense,TRUE,ENSG00000254568,NOT_FOUND,PRESENT,novel transcript,ENSG00000254568,lncRNA,0,0,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,NOT_FOUND,NOT_FOUND,NO_ASSOCIATION_RETURNED,0,NOT_FOUND,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000070778.12,ENSG00000070778,PTPN21,protein_coding,TRUE,ENSG00000070778,CHEMBL4060,PRESENT,protein tyrosine phosphatase non-receptor type 21,PTPN21,protein_coding,214,214,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.017754616219053072,"[{""id"":""europepmc"",""score"":0.030396539880581056},{""id"":""expression_atlas"",""score"":0.1384258426161661}]","[{""id"":""literature"",""score"":0.030396539880581056},{""id"":""rna_expression"",""score"":0.1384258426161661}]",PRESENT,1,0.017754616219053072,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,1,"[{""organism"":""Homo sapiens"",""pref_name"":""Protein-tyrosine phosphatase D1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4060"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000140505.6,ENSG00000140505,CYP1A2,protein_coding,TRUE,ENSG00000140505,CHEMBL3356|CHEMBL3544905|CHEMBL4523986|CHEMBL6066546,PRESENT,cytochrome P450 family 1 subfamily A member 2,CYP1A2,protein_coding,17857,17857,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.00867383386730846,"[{""id"":""europepmc"",""score"":0.0713389904030637}]","[{""id"":""literature"",""score"":0.0713389904030637}]",PRESENT,1,0.00867383386730846,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,4,"[{""organism"":""Homo sapiens"",""pref_name"":""Cytochrome P450 1A2"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3356"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Cytochrome P450 1A"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3544905"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Cytochrome P450"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4523986"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Cytochrome P450 1A2/2C18/2C19"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6066546"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000114790.12,ENSG00000114790,ARHGEF26,protein_coding,TRUE,ENSG00000114790,NOT_FOUND,PRESENT,Rho guanine nucleotide exchange factor 26,ARHGEF26,protein_coding,268,268,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.034306711985925803,"[{""id"":""europepmc"",""score"":0.23405335708047412},{""id"":""expression_atlas"",""score"":0.19242529571401837}]","[{""id"":""literature"",""score"":0.23405335708047412},{""id"":""rna_expression"",""score"":0.19242529571401837}]",PRESENT,1,0.034306711985925803,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000170989.8,ENSG00000170989,S1PR1,protein_coding,TRUE,ENSG00000170989,CHEMBL2363041|CHEMBL4333,PRESENT,sphingosine-1-phosphate receptor 1,S1PR1,protein_coding,10042,10042,14,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.034862405188131926,"[{""id"":""europepmc"",""score"":0.2206400395098377},{""id"":""expression_atlas"",""score"":0.2315700367421223}]","[{""id"":""literature"",""score"":0.2206400395098377},{""id"":""rna_expression"",""score"":0.2315700367421223}]",PRESENT,1,0.034862405188131926,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,2,"[{""organism"":""Homo sapiens"",""pref_name"":""Sphingosine 1-phosphate receptor"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2363041"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Sphingosine 1-phosphate receptor 1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL4333"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000154133.14,ENSG00000154133,ROBO4,protein_coding,TRUE,ENSG00000154133,NOT_FOUND,PRESENT,roundabout guidance receptor 4,ROBO4,protein_coding,1068,1068,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.02570304696047206,"[{""id"":""expression_atlas"",""score"":0.21139780268948102}]","[{""id"":""rna_expression"",""score"":0.21139780268948102}]",PRESENT,1,0.02570304696047206,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000277494.1,ENSG00000277494,GPIHBP1,protein_coding,TRUE,ENSG00000277494,NOT_FOUND,PRESENT,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,GPIHBP1,protein_coding,920,920,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.033211194083902169,"[{""id"":""expression_atlas"",""score"":0.27314946219519604}]","[{""id"":""rna_expression"",""score"":0.27314946219519604}]",PRESENT,1,0.033211194083902169,OPEN_TARGETS_PLATFORM_GRAPHQL,NOT_MAPPED,NOT_AVAILABLE,NOT_AVAILABLE,CHEMBL_TARGET_API
ENSG00000116016.13,ENSG00000116016,EPAS1,protein_coding,TRUE,ENSG00000116016,CHEMBL1744522|CHEMBL2221345|CHEMBL3885518|CHEMBL6193763,PRESENT,endothelial PAS domain protein 1,EPAS1,protein_coding,15976,15976,1,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.29182048914378267,"[{""id"":""cancer_gene_census"",""score"":0.4559480982087158},{""id"":""europepmc"",""score"":0.37572109081661786},{""id"":""expression_atlas"",""score"":0.2379776875685427}]","[{""id"":""literature"",""score"":0.37572109081661786},{""id"":""rna_expression"",""score"":0.2379776875685427},{""id"":""somatic_mutation"",""score"":0.4559480982087158}]",PRESENT,1,0.29182048914378267,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,4,"[{""organism"":""Homo sapiens"",""pref_name"":""Endothelial PAS domain-containing protein 1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL1744522"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL2221345"",""target_type"":""PROTEIN FAMILY"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL3885518"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Protein cereblon/Endothelial PAS domain-containing protein 1"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6193763"",""target_type"":""PROTEIN-PROTEIN INTERACTION"",""tax_id"":9606}]",CHEMBL_TARGET_API
ENSG00000154342.5,ENSG00000154342,WNT3A,protein_coding,TRUE,ENSG00000154342,CHEMBL1255137|CHEMBL6066542,PRESENT,Wnt family member 3A,WNT3A,protein_coding,14633,14633,0,OPEN_TARGETS_PLATFORM_GRAPHQL,MONDO_0005061,lung adenocarcinoma,PRESENT,1,0.07523301030363265,"[{""id"":""europepmc"",""score"":0.598515919319796},{""id"":""expression_atlas"",""score"":0.08098810819379153}]","[{""id"":""literature"",""score"":0.598515919319796},{""id"":""rna_expression"",""score"":0.08098810819379153}]",PRESENT,1,0.07523301030363265,OPEN_TARGETS_PLATFORM_GRAPHQL,PRESENT,2,"[{""organism"":""Homo sapiens"",""pref_name"":""Protein Wnt-3a"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL1255137"",""target_type"":""SINGLE PROTEIN"",""tax_id"":9606},{""organism"":""Homo sapiens"",""pref_name"":""Catenin beta-1/Protein Wnt-3a"",""species_group_flag"":false,""target_chembl_id"":""CHEMBL6066542"",""target_type"":""PROTEIN COMPLEX"",""tax_id"":9606}]",CHEMBL_TARGET_API
